x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	53	
5	54	
6	55	
7	55	
8	56	
9	62	
10	64	
11	65	
12	65	
13	66	
14	68	
15	69	
16	71	
17	71	
18	72	
19	74	
20	74	
21	74	
22	75	
23	76	
24	79	
25	79	
26	80	
27	83	
28	84	
29	82	
30	78	
31	78	
32	78	
33	83	
34	84	
35	87	
36	95	
37	95	
38	96	
39	99	
40	99	
41	101	
42	101	
43	105	
44	106	
45	110	
46	114	
47	114	
48	116	
49	127	
50	127	
51	128	
52	128	
53	128	
54	132	
55	134	
56	134	
57	134	
58	137	
59	139	
60	141	
61	153	
62	153	
63	155	
64	155	
65	155	
66	157	
67	158	
68	160	
69	160	
70	161	
71	163	42.8
72	163	
73	168	
74	168	
75	168	
76	169	42.8
77	169	
78	170	
79	169	
80	169	
81	168	42.8
82	168	
83	167	
84	172	
85	173	
86	174	42.8
87	173	
88	173	
89	176	
90	175	
91	176	39.5
92	174	
93	173	
94	172	
95	170	
96	174	35.8
97	176	
98	178	
99	172	
100	171	
101	172	40.8
102	172	
103	174	
104	173	
105	171	
106	172	36.1
107	173	
108	175	
109	175	
110	176	
111	176	31.6
112	179	
113	178	
114	177	
115	176	
116	174	31.6
117	177	
118	175	
119	173	
120	176	
121	174	31.91
122	172	
123	170	
124	169	
125	172	
126	173	36.28
127	173	
128	179	
129	178	
130	182	
131	184	24
132	178	
133	181	
134	180	
135	181	
136	180	34.2
137	179	
138	179	
139	178	
140	177	
141	176	32.7
142	175	
143	175	
144	176	
145	179	
146	180	26.28
147	181	
148	182	
149	182	
150	182	
151	181	24.84
152	180	
153	179	
154	181	
155	180	
156	178	24.84
157	185	
158	187	
159	185	
160	190	
161	189	24.84
162	188	
163	188	
164	188	
165	188	
166	188	28.44
167	187	
168	188	
169	196	
170	196	
171	194	32.13
172	187	
173	189	
174	189	
175	190	
176	195	35.66
177	192	
178	194	
179	200	
180	199	
181	196	35.66
182	195	
183	197	
184	193	
185	198	
186	197	36.71
187	197	
188	197	
189	196	
190	201	
191	198	30.8
192	199	
193	199	
194	197	
195	206	
196	201	30.5
197	201	
198	202	
199	202	
200	204	
201	203	28.8
202	203	
203	205	
204	206	
205	206	
206	206	28.06
