x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	19	
5	23	
6	23	
7	42	
8	53	
9	64	
10	67	
11	68	
12	69	
13	70	
14	70	
15	73	
16	74	
17	77	
18	78	
19	79	
20	80	
21	87	
22	89	
23	110	
24	120	
25	131	
26	135	
27	135	
28	139	
29	139	
30	139	
31	140	
32	141	
33	144	
34	144	
35	144	
36	144	
37	151	
38	181	
39	184	
40	186	
41	186	
42	188	
43	192	
44	194	
45	195	
46	195	
47	195	
48	197	
49	197	
50	203	
51	202	
52	219	
53	224	
54	234	
55	238	
56	238	
57	238	
58	240	
59	240	
60	244	
61	244	
62	247	
63	249	
64	255	
65	255	
66	260	
67	263	
68	264	
69	267	
70	284	
71	284	24.2
72	290	
73	292	
74	303	
75	307	
76	312	17.8
77	315	
78	318	
79	320	
80	321	
81	321	18.3
82	330	
83	333	
84	334	
85	334	
86	346	18.3
87	344	
88	342	
89	345	
90	345	
91	357	18.3
92	362	
93	368	
94	364	
95	371	
96	368	18.3
97	392	
98	423	
99	423	
100	425	
101	442	24.8
102	443	
103	458	
104	464	
105	460	
106	465	18.3
107	466	
108	464	
109	464	
110	500	
111	513	18.3
112	517	
113	515	
114	518	
115	527	
116	531	15.4
117	537	
118	541	
119	544	
120	546	
121	551	16
122	551	
123	535	
124	534	
125	557	
126	558	16
127	563	
128	565	
129	564	
130	600	
131	598	17.8
132	597	
133	593	
134	595	
135	599	
136	599	15.4
137	608	
138	606	
139	606	
140	620	
141	621	20.1
142	621	
143	628	
144	630	
145	634	
146	639	21.5
147	638	
148	638	
149	639	
150	647	
151	641	25.62
152	642	
153	644	
154	660	
155	662	
156	659	16.92
157	657	
158	660	
159	655	
160	653	
161	654	35.53
162	656	
163	658	
164	659	
165	659	
166	667	27.88
167	678	
168	680	
169	678	
170	685	
171	682	26.53
172	684	
173	683	
174	678	
175	677	
176	678	26.53
177	683	
178	679	
179	688	
180	705	
181	696	30.73
182	707	
183	709	
184	709	
185	708	
186	703	30.73
187	694	
188	707	
189	707	
190	712	
191	712	30.73
192	716	
193	715	
194	713	
195	703	
196	687	33.33
197	671	
198	668	
199	666	
200	653	
201	651	23.92
202	654	
203	650	
204	593	
205	587	
206	584	30.8
