x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	4	
5	4	
6	5	
7	6	
8	6	
9	9	
10	10	
11	10	
12	10	
13	11	
14	11	
15	11	
16	11	
17	11	
18	11	
19	11	
20	12	
21	12	
22	12	
23	12	
24	14	
25	14	
26	14	
27	14	
28	14	
29	14	
30	14	
31	14	
32	14	
33	16	
34	16	
35	16	
36	16	
37	16	
38	17	
39	17	
40	17	
41	18	
42	18	
43	18	
44	18	
45	18	
46	18	
47	18	
48	18	
49	18	
50	19	
51	19	
52	19	
53	19	
54	19	
55	19	
56	19	
57	21	
58	21	
59	21	
60	23	
61	23	
62	23	
63	24	
64	31	
65	31	
66	33	
67	33	
68	33	
69	33	
70	33	
71	35	24.38
72	36	
73	36	
74	36	
75	36	
76	38	23.84
77	39	
78	39	
79	43	
80	44	
81	45	21.44
82	44	
83	46	
84	47	
85	47	
86	48	26.04
87	48	
88	48	
89	48	
90	49	
91	49	28.04
92	54	
93	55	
94	56	
95	56	
96	55	31.74
97	56	
98	55	
99	56	
100	57	
101	60	28.64
102	61	
103	61	
104	64	
105	65	
106	65	29.44
107	69	
108	78	
109	81	
110	84	
111	85	33.34
112	86	
113	84	
114	85	
115	86	
116	86	23.4
117	87	
118	89	
119	91	
120	92	
121	94	19.2
122	94	
123	97	
124	98	
125	97	
126	96	23.9
127	98	
128	101	
129	101	
130	101	
131	101	23
132	104	
133	105	
134	109	
135	109	
136	108	10.7
137	108	
138	108	
139	112	
140	111	
141	111	15.8
142	114	
143	113	
144	113	
145	112	
146	116	15.8
147	114	
148	114	
149	116	
150	116	
151	117	17.7
152	119	
153	119	
154	130	
155	129	
156	129	23.5
157	130	
158	130	
159	132	
160	131	
161	130	28.3
162	131	
163	132	
164	130	
165	131	
166	132	29.1
167	132	
168	133	
169	136	
170	137	
171	139	28.7
172	138	
173	141	
174	140	
175	142	
176	142	29.5
177	141	
178	141	
179	144	
180	144	
181	145	29.5
182	143	
183	143	
184	150	
185	152	
186	153	29.5
187	152	
188	153	
189	154	
190	156	
191	156	29.5
192	155	
193	159	
194	161	
195	163	
196	163	29.5
197	167	
198	167	
199	166	
200	167	
201	173	29.5
202	173	
203	181	
204	180	
205	180	
206	175	29.2
