x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	11	
5	11	
6	14	
7	16	
8	22	
9	25	
10	26	
11	28	
12	30	
13	30	
14	32	
15	32	
16	32	
17	35	
18	36	
19	37	
20	37	
21	39	
22	39	
23	42	
24	53	
25	57	
26	60	
27	60	
28	62	
29	62	
30	63	
31	63	
32	64	
33	65	
34	65	
35	66	
36	76	
37	76	
38	79	
39	81	
40	84	
41	93	
42	95	
43	95	
44	102	
45	102	
46	106	
47	110	
48	110	
49	110	
50	112	
51	113	
52	115	
53	115	
54	115	
55	115	
56	115	
57	116	
58	117	
59	117	
60	117	
61	124	
62	124	
63	124	
64	125	
65	126	
66	126	
67	130	
68	133	
69	135	
70	135	
71	136	19.67
72	136	
73	136	
74	136	
75	136	
76	137	20.66
77	137	
78	136	
79	136	
80	138	
81	143	25.26
82	149	
83	150	
84	152	
85	156	
86	156	18.56
87	155	
88	155	
89	161	
90	161	
91	160	24.86
92	159	
93	160	
94	160	
95	173	
96	172	22.03
97	171	
98	179	
99	179	
100	181	
101	181	22.03
102	182	
103	182	
104	185	
105	184	
106	186	23.3
107	187	
108	187	
109	187	
110	188	
111	189	23.3
112	193	
113	191	
114	192	
115	187	
116	187	20.3
117	183	
118	183	
119	182	
120	183	
121	181	15.4
122	188	
123	189	
124	207	
125	207	
126	216	15.7
127	219	
128	217	
129	224	
130	224	
131	225	24.93
132	223	
133	223	
134	221	
135	223	
136	225	24.93
137	221	
138	222	
139	225	
140	229	
141	232	37
142	228	
143	231	
144	238	
145	237	
146	238	41.9
147	238	
148	241	
149	237	
150	237	
151	239	44.1
152	239	
153	243	
154	243	
155	243	
156	267	40.6
157	268	
158	268	
159	269	
160	270	
161	269	42.7
162	268	
163	272	
164	259	
165	261	
166	265	38.8
167	265	
168	265	
169	264	
170	263	
171	281	42
172	281	
173	280	
174	281	
175	285	
176	287	28.3
177	288	
178	289	
179	292	
180	294	
181	295	36.72
182	295	
183	295	
184	295	
185	299	
186	309	34.7
187	307	
188	306	
189	302	
190	300	
191	297	34.7
192	294	
193	294	
194	294	
195	296	
196	299	37.82
197	299	
198	300	
199	297	
200	297	
201	299	26.42
202	297	
203	297	
204	299	
205	297	
206	301	20.82
