x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	8	
5	8	
6	11	
7	11	
8	12	
9	13	
10	14	
11	14	
12	14	
13	14	
14	14	
15	14	
16	14	
17	18	
18	21	
19	28	
20	28	
21	31	
22	32	
23	33	
24	36	
25	37	
26	38	
27	40	
28	44	
29	51	
30	51	
31	51	
32	52	
33	52	
34	55	
35	66	
36	66	
37	72	
38	72	
39	76	
40	79	
41	79	
42	86	
43	87	
44	87	
45	87	
46	88	
47	90	
48	91	
49	91	
50	91	
51	91	
52	94	
53	94	
54	96	
55	96	
56	96	
57	97	
58	97	
59	97	
60	99	
61	99	
62	105	
63	106	
64	108	
65	108	
66	114	
67	114	
68	115	
69	115	
70	118	
71	124	26
72	124	
73	128	
74	128	
75	134	
76	134	21.4
77	137	
78	143	
79	143	
80	143	
81	145	22.8
82	147	
83	146	
84	146	
85	149	
86	151	22.8
87	151	
88	151	
89	151	
90	151	
91	150	22.8
92	151	
93	159	
94	167	
95	170	
96	170	22.8
97	170	
98	171	
99	174	
100	174	
101	177	21.7
102	177	
103	179	
104	180	
105	182	
106	182	21.7
107	182	
108	181	
109	181	
110	181	
111	187	22.9
112	187	
113	184	
114	181	
115	181	
116	169	24.4
117	174	
118	173	
119	173	
120	172	
121	174	27.9
122	176	
123	182	
124	176	
125	179	
126	191	27.3
127	195	
128	189	
129	185	
130	187	
131	172	27.3
132	172	
133	178	
134	177	
135	187	
136	183	31.29
137	183	
138	215	
139	216	
140	218	
141	222	30.2
142	222	
143	224	
144	224	
145	231	
146	232	31.9
147	233	
148	234	
149	235	
150	236	
151	233	31.9
152	230	
153	232	
154	232	
155	219	
156	223	31.3
157	225	
158	224	
159	223	
160	217	
161	219	34.3
162	242	
163	242	
164	253	
165	254	
166	257	33.7
167	257	
168	258	
169	258	
170	258	
171	259	19.8
172	261	
173	261	
174	262	
175	262	
176	265	23.8
177	265	
178	258	
179	258	
180	258	
181	260	20.4
182	256	
183	248	
184	248	
185	247	
186	248	15.1
187	244	
188	245	
189	245	
190	244	
191	244	18.3
192	245	
193	250	
194	251	
195	252	
196	252	14.1
197	257	
198	255	
199	255	
200	251	
201	249	9.8
202	249	
203	246	
204	247	
205	249	
206	244	16.9
