x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	28	
5	31	
6	31	
7	49	
8	75	
9	89	
10	93	
11	95	
12	96	
13	101	
14	103	
15	105	
16	107	
17	107	
18	108	
19	109	
20	111	
21	136	
22	136	
23	141	
24	155	
25	190	
26	190	
27	190	
28	194	
29	195	
30	198	
31	200	
32	201	
33	204	
34	205	
35	207	
36	212	
37	214	
38	221	
39	221	
40	221	
41	222	
42	226	
43	237	
44	238	
45	240	
46	242	
47	242	
48	242	
49	242	
50	244	
51	253	
52	254	
53	259	
54	261	
55	270	
56	270	
57	277	
58	278	
59	281	
60	284	
61	287	
62	288	
63	289	
64	290	
65	291	
66	293	
67	298	
68	299	
69	299	
70	300	
71	307	20.7
72	308	
73	312	
74	311	
75	315	
76	322	13.7
77	326	
78	325	
79	324	
80	338	
81	340	14.9
82	336	
83	341	
84	342	
85	349	
86	358	13.7
87	355	
88	345	
89	350	
90	350	
91	356	18.2
92	353	
93	354	
94	357	
95	363	
96	363	21
97	359	
98	358	
99	362	
100	363	
101	362	21
102	353	
103	355	
104	356	
105	386	
106	389	20.15
107	385	
108	389	
109	401	
110	406	
111	409	22.75
112	405	
113	397	
114	400	
115	390	
116	389	20.8
117	395	
118	394	
119	406	
120	405	
121	406	30.5
122	412	
123	414	
124	418	
125	426	
126	428	31.3
127	435	
128	443	
129	444	
130	448	
131	447	38.47
132	451	
133	449	
134	456	
135	479	
136	477	40.25
137	490	
138	485	
139	498	
140	522	
141	530	46.27
142	525	
143	524	
144	524	
145	552	
146	551	38.2
147	549	
148	552	
149	555	
150	562	
151	564	38.2
152	565	
153	566	
154	570	
155	577	
156	600	38.2
157	604	
158	606	
159	605	
160	606	
161	612	38.2
162	617	
163	629	
164	628	
165	636	
166	628	38.2
167	639	
168	657	
169	656	
170	659	
171	660	28.42
172	674	
173	677	
174	675	
175	676	
176	672	28.5
177	679	
178	687	
179	688	
180	683	
181	680	26.5
182	690	
183	690	
184	696	
185	700	
186	704	23.08
187	718	
188	731	
189	730	
190	732	
191	736	32.51
192	739	
193	742	
194	734	
195	745	
196	758	41.29
197	762	
198	758	
199	756	
200	748	
201	749	30.71
202	750	
203	755	
204	756	
205	762	
206	766	27.93
