x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	2	
7	5	
8	10	
9	15	
10	20	
11	20	
12	20	
13	20	
14	20	
15	20	
16	20	
17	20	
18	20	
19	20	
20	20	
21	40	
22	49	
23	59	
24	59	
25	64	
26	65	
27	65	
28	68	
29	68	
30	68	
31	68	
32	68	
33	71	
34	71	
35	73	
36	74	
37	75	
38	79	
39	81	
40	81	
41	86	
42	84	
43	84	
44	87	
45	89	
46	90	
47	90	
48	91	
49	93	
50	95	
51	97	
52	99	
53	101	
54	103	
55	103	
56	105	
57	106	
58	107	
59	107	
60	107	
61	108	
62	108	
63	111	
64	111	
65	113	
66	113	
67	113	
68	115	
69	115	
70	115	
71	117	13.6
72	119	
73	119	
74	122	
75	122	
76	122	22.7
77	123	
78	122	
79	122	
80	123	
81	124	19.4
82	127	
83	126	
84	130	
85	130	
86	130	25.2
87	130	
88	131	
89	133	
90	132	
91	132	25.2
92	133	
93	132	
94	131	
95	130	
96	137	25.2
97	137	
98	148	
99	145	
100	144	
101	144	24.4
102	146	
103	148	
104	148	
105	148	
106	147	24.7
107	150	
108	150	
109	149	
110	147	
111	146	25.9
112	147	
113	147	
114	145	
115	144	
116	143	25.3
117	143	
118	144	
119	145	
120	127	
121	127	25.6
122	126	
123	123	
124	124	
125	124	
126	125	25
127	126	
128	127	
129	126	
130	128	
131	128	28.8
132	126	
133	127	
134	131	
135	127	
136	127	26.7
137	132	
138	130	
139	135	
140	136	
141	132	33.89
142	142	
143	142	
144	145	
145	140	
146	140	29.8
147	142	
148	143	
149	142	
150	141	
151	140	28.5
152	142	
153	142	
154	142	
155	142	
156	141	25.3
157	142	
158	140	
159	138	
160	139	
161	138	31
162	137	
163	137	
164	135	
165	138	
166	141	33.6
167	140	
168	140	
169	140	
170	138	
171	143	23.9
172	144	
173	144	
174	144	
175	144	
176	146	19.3
177	135	
178	135	
179	135	
180	135	
181	135	20.4
182	132	
183	133	
184	133	
185	134	
186	134	20.4
187	136	
188	135	
189	135	
190	134	
191	133	15.1
192	135	
193	136	
194	134	
195	135	
196	135	18.3
197	136	
198	136	
199	138	
200	137	
201	142	15.1
202	143	
203	144	
204	146	
205	146	
206	148	11.3
