x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	8	
5	9	
6	9	
7	15	
8	16	
9	20	
10	21	
11	22	
12	23	
13	23	
14	24	
15	24	
16	25	
17	25	
18	25	
19	25	
20	26	
21	26	
22	26	
23	35	
24	37	
25	62	
26	62	
27	62	
28	66	
29	66	
30	66	
31	66	
32	66	
33	69	
34	70	
35	71	
36	73	
37	73	
38	76	
39	77	
40	78	
41	79	
42	81	
43	87	
44	87	
45	89	
46	92	
47	96	
48	96	
49	96	
50	98	
51	104	
52	112	
53	120	
54	121	
55	125	
56	125	
57	139	
58	139	
59	139	
60	140	
61	140	
62	143	
63	143	
64	143	
65	143	
66	144	
67	146	
68	153	
69	153	
70	155	
71	157	19.61
72	159	
73	159	
74	161	
75	166	
76	170	14.7
77	170	
78	174	
79	175	
80	177	
81	177	11.4
82	181	
83	181	
84	183	
85	186	
86	186	10.91
87	185	
88	185	
89	188	
90	187	
91	192	9.5
92	191	
93	191	
94	188	
95	191	
96	188	14.71
97	188	
98	189	
99	189	
100	190	
101	191	16.51
102	191	
103	194	
104	192	
105	192	
106	190	16.51
107	190	
108	192	
109	194	
110	216	
111	218	13.7
112	223	
113	223	
114	223	
115	222	
116	221	15.25
117	224	
118	224	
119	225	
120	222	
121	222	16.71
122	226	
123	227	
124	226	
125	225	
126	225	18.21
127	230	
128	228	
129	230	
130	231	
131	232	19.41
132	232	
133	226	
134	227	
135	229	
136	228	19.41
137	231	
138	227	
139	225	
140	235	
141	236	26.71
142	240	
143	244	
144	242	
145	240	
146	238	32.61
147	239	
148	241	
149	241	
150	245	
151	245	27.24
152	244	
153	246	
154	245	
155	247	
156	244	27.24
157	244	
158	244	
159	238	
160	243	
161	241	27.24
162	242	
163	247	
164	247	
165	247	
166	249	16.52
167	249	
168	255	
169	250	
170	249	
171	249	23.64
172	256	
173	255	
174	254	
175	252	
176	254	34.99
177	260	
178	259	
179	261	
180	258	
181	259	39.89
182	263	
183	264	
184	264	
185	261	
186	261	37.79
187	265	
188	265	
189	263	
190	262	
191	262	37.63
192	266	
193	265	
194	263	
195	266	
196	268	19.23
197	269	
198	268	
199	269	
200	276	
201	288	40.3
202	286	
203	284	
204	283	
205	282	
