x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	6	
5	6	
6	6	
7	13	
8	25	
9	40	
10	41	
11	43	
12	43	
13	44	
14	50	
15	50	
16	50	
17	50	
18	50	
19	53	
20	53	
21	55	
22	55	
23	66	
24	78	
25	83	
26	87	
27	89	
28	95	
29	95	
30	99	
31	100	
32	100	
33	102	
34	103	
35	105	
36	116	
37	117	
38	123	
39	126	
40	129	
41	132	
42	132	
43	133	
44	148	
45	148	
46	152	
47	154	
48	155	
49	156	
50	159	
51	159	
52	162	
53	163	
54	163	
55	165	
56	165	
57	167	
58	168	
59	168	
60	168	
61	183	
62	184	
63	185	
64	187	
65	189	
66	189	
67	191	
68	197	
69	198	
70	200	
71	202	20.96
72	205	
73	205	
74	210	
75	213	
76	216	13.86
77	218	
78	218	
79	219	
80	221	
81	239	11.43
82	243	
83	253	
84	257	
85	264	
86	264	13.23
87	262	
88	262	
89	266	
90	265	
91	268	17.86
92	269	
93	268	
94	272	
95	286	
96	288	19.23
97	289	
98	291	
99	295	
100	294	
101	294	16.3
102	295	
103	295	
104	297	
105	293	
106	294	17.1
107	294	
108	294	
109	294	
110	305	
111	311	20.4
112	318	
113	321	
114	320	
115	315	
116	314	23.8
117	303	
118	304	
119	307	
120	310	
121	309	14.8
122	314	
123	313	
124	348	
125	344	
126	349	20.33
127	355	
128	355	
129	359	
130	359	
131	360	17.66
132	362	
133	361	
134	357	
135	364	
136	365	17.96
137	363	
138	360	
139	362	
140	364	
141	370	36.7
142	366	
143	373	
144	390	
145	390	
146	385	39.8
147	383	
148	384	
149	388	
150	392	
151	391	42.2
152	393	
153	393	
154	394	
155	396	
156	427	39.9
157	429	
158	430	
159	431	
160	431	
161	425	36.5
162	426	
163	426	
164	417	
165	416	
166	424	38
167	425	
168	417	
169	422	
170	418	
171	443	41.8
172	445	
173	447	
174	448	
175	442	
176	448	26.94
177	449	
178	450	
179	457	
180	462	
181	460	37.4
182	461	
183	462	
184	463	
185	457	
186	459	33.9
187	459	
188	454	
189	453	
190	455	
191	441	33.9
192	440	
193	441	
194	439	
195	439	
196	442	34.6
197	442	
198	444	
199	442	
200	439	
201	441	24.52
202	443	
203	438	
204	440	
205	436	
206	442	18.92
