x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	7	
5	7	
6	7	
7	7	
8	15	
9	26	
10	28	
11	29	
12	29	
13	29	
14	32	
15	32	
16	32	
17	32	
18	32	
19	35	
20	35	
21	35	
22	35	
23	38	
24	45	
25	49	
26	50	
27	50	
28	51	
29	51	
30	51	
31	53	
32	53	
33	54	
34	58	
35	58	
36	64	
37	64	
38	68	
39	70	
40	71	
41	76	
42	76	
43	77	
44	82	
45	82	
46	87	
47	87	
48	88	
49	88	
50	89	
51	89	
52	90	
53	95	
54	95	
55	97	
56	98	
57	98	
58	98	
59	102	
60	102	
61	107	
62	107	
63	107	
64	108	
65	108	
66	108	
67	110	
68	112	
69	113	
70	114	
71	115	21.28
72	115	
73	115	
74	119	
75	119	
76	123	20.72
77	123	
78	121	
79	121	
80	123	
81	125	17.9
82	127	
83	127	
84	128	
85	129	
86	133	17.9
87	134	
88	136	
89	137	
90	138	
91	138	23.53
92	137	
93	135	
94	135	
95	138	
96	139	25.6
97	139	
98	140	
99	141	
100	144	
101	144	26.59
102	145	
103	145	
104	146	
105	144	
106	142	26.59
107	144	
108	144	
109	143	
110	145	
111	150	23.9
112	155	
113	156	
114	156	
115	155	
116	155	24.9
117	151	
118	151	
119	146	
120	147	
121	148	23.7
122	151	
123	151	
124	168	
125	174	
126	176	31
127	175	
128	176	
129	180	
130	181	
131	182	31.23
132	181	
133	181	
134	184	
135	192	
136	193	31.23
137	184	
138	186	
139	194	
140	198	
141	200	37.1
142	197	
143	199	
144	210	
145	210	
146	209	39.6
147	208	
148	208	
149	207	
150	209	
151	210	42
152	212	
153	213	
154	210	
155	209	
156	224	40.2
157	224	
158	224	
159	225	
160	225	
161	224	37.3
162	224	
163	225	
164	218	
165	218	
166	221	38.8
167	223	
168	226	
169	225	
170	224	
171	237	42.6
172	237	
173	237	
174	236	
175	237	
176	239	28.29
177	239	
178	237	
179	237	
180	242	
181	244	39.2
182	245	
183	246	
184	244	
185	246	
186	247	32.06
187	248	
188	249	
189	245	
190	244	
191	243	36.8
192	243	
193	245	
194	244	
195	243	
196	244	40.3
197	244	
198	246	
199	242	
200	242	
201	244	27.39
202	244	
203	244	
204	245	
205	240	
206	245	23.3
