x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	11	
5	13	
6	13	
7	21	
8	26	
9	33	
10	36	
11	37	
12	37	
13	39	
14	42	
15	42	
16	43	
17	43	
18	43	
19	43	
20	44	
21	55	
22	57	
23	74	
24	107	
25	125	
26	127	
27	127	
28	137	
29	137	
30	140	
31	140	
32	144	
33	150	
34	150	
35	155	
36	156	
37	157	
38	167	
39	177	
40	178	
41	183	
42	185	
43	192	
44	192	
45	192	
46	203	
47	207	
48	209	
49	209	
50	217	
51	235	
52	257	
53	260	
54	262	
55	268	
56	276	
57	291	
58	292	
59	293	
60	297	
61	308	
62	318	
63	318	
64	318	
65	320	
66	337	
67	344	
68	350	
69	351	
70	354	
71	360	17.1
72	363	
73	365	
74	368	
75	371	
76	376	24.79
77	377	
78	386	
79	389	
80	399	
81	403	19.49
82	409	
83	413	
84	420	
85	423	
86	466	9.79
87	466	
88	470	
89	475	
90	474	
91	479	15.7
92	484	
93	485	
94	488	
95	494	
96	494	15.7
97	494	
98	493	
99	499	
100	502	
101	504	15.7
102	500	
103	501	
104	494	
105	496	
106	501	15.7
107	496	
108	497	
109	496	
110	517	
111	528	15.7
112	528	
113	524	
114	525	
115	523	
116	530	22.3
117	530	
118	533	
119	535	
120	536	
121	531	22.3
122	535	
123	533	
124	533	
125	528	
126	530	22.3
127	532	
128	526	
129	530	
130	531	
131	531	30.7
132	532	
133	520	
134	526	
135	526	
136	523	26
137	522	
138	515	
139	515	
140	541	
141	549	26.8
142	556	
143	554	
144	553	
145	558	
146	556	36.3
147	555	
148	554	
149	554	
150	564	
151	553	32
152	558	
153	562	
154	567	
155	567	
156	562	38.7
157	561	
158	562	
159	563	
160	565	
161	562	38.2
162	560	
163	564	
164	565	
165	570	
166	555	38.2
167	550	
168	554	
169	544	
170	539	
171	537	38.2
172	547	
173	550	
174	549	
175	546	
176	546	46.9
177	545	
178	546	
179	549	
180	548	
181	545	46.7
182	549	
183	543	
184	551	
185	545	
186	546	41.9
187	550	
188	549	
189	549	
190	548	
191	549	45.1
192	557	
193	552	
194	549	
195	551	
196	549	37.7
197	548	
198	545	
199	530	
200	529	
201	540	35.16
202	544	
203	532	
204	527	
205	535	
206	542	37.4
