x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	3	
5	3	
6	3	
7	3	
8	3	
9	3	
10	3	
11	3	
12	3	
13	3	
14	3	
15	3	
16	3	
17	3	
18	3	
19	3	
20	3	
21	3	
22	3	
23	3	
24	3	
25	6	
26	6	
27	6	
28	6	
29	6	
30	6	
31	6	
32	6	
33	6	
34	6	
35	6	
36	6	
37	6	
38	6	
39	6	
40	6	
41	8	
42	8	
43	8	
44	8	
45	8	
46	8	
47	8	
48	8	
49	8	
50	8	
51	8	
52	10	
53	11	
54	12	
55	12	
56	12	
57	12	
58	12	
59	13	
60	19	
61	19	
62	19	
63	20	
64	20	
65	21	
66	21	
67	21	
68	21	
69	21	
70	21	
71	22	25.8
72	22	
73	22	
74	21	
75	21	
76	21	26
77	21	
78	21	
79	21	
80	21	
81	24	31.3
82	24	
83	24	
84	24	
85	24	
86	24	30.9
87	27	
88	27	
89	27	
90	28	
91	28	31.7
92	28	
93	28	
94	28	
95	27	
96	27	31.7
97	31	
98	33	
99	33	
100	34	
101	34	29.3
102	34	
103	34	
104	34	
105	34	
106	34	37.2
107	34	
108	35	
109	35	
110	36	
111	36	38.1
112	37	
113	40	
114	37	
115	40	
116	40	38.1
117	40	
118	40	
119	40	
120	40	
121	41	36.7
122	41	
123	41	
124	43	
125	43	
126	43	36.6
127	42	
128	42	
129	42	
130	47	
131	47	36.4
132	47	
133	47	
134	47	
135	47	
136	47	36.4
137	47	
138	47	
139	47	
140	48	
141	47	39.8
142	47	
143	47	
144	47	
145	47	
146	47	39.9
147	48	
148	47	
149	41	
150	41	
151	41	50.4
152	41	
153	41	
154	40	
155	40	
156	40	46.1
157	40	
158	40	
159	40	
160	40	
161	43	37.9
162	43	
163	43	
164	45	
165	45	
166	45	30
167	45	
168	45	
169	45	
170	43	
171	43	31.86
172	42	
173	42	
174	42	
175	41	
176	36	33.96
177	36	
178	36	
179	39	
180	39	
181	38	33.96
182	41	
183	40	
184	40	
185	39	
186	39	33.96
187	38	
188	42	
189	42	
190	42	
191	42	25.78
192	42	
193	42	
194	41	
195	41	
196	41	30.18
197	42	
198	42	
199	45	
200	45	
201	45	28.18
202	42	
203	44	
204	41	
205	41	
206	41	35.56
