x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	17	
5	17	
6	18	
7	22	
8	22	
9	22	
10	24	
11	27	
12	27	
13	27	
14	28	
15	31	
16	31	
17	31	
18	31	
19	31	
20	32	
21	32	
22	33	
23	34	
24	34	
25	35	
26	36	
27	36	
28	37	
29	38	
30	39	
31	39	
32	40	
33	40	
34	41	
35	41	
36	44	
37	44	
38	44	
39	44	
40	45	
41	46	
42	48	
43	48	
44	48	
45	48	
46	48	
47	48	
48	51	
49	53	
50	54	
51	55	
52	56	
53	56	
54	56	
55	56	
56	57	
57	60	
58	60	
59	61	
60	62	
61	63	
62	63	
63	63	
64	65	
65	66	
66	66	
67	67	
68	67	
69	68	
70	68	
71	70	18.39
72	73	
73	73	
74	75	
75	75	
76	73	15.99
77	77	
78	77	
79	76	
80	76	
81	76	14.9
82	83	
83	83	
84	80	
85	80	
86	80	12.29
87	80	
88	82	
89	82	
90	82	
91	84	31
92	84	
93	95	
94	95	
95	94	
96	96	31.7
97	97	
98	100	
99	99	
100	98	
101	99	31.7
102	103	
103	105	
104	105	
105	104	
106	105	35.1
107	105	
108	107	
109	107	
110	107	
111	107	35.1
112	108	
113	108	
114	108	
115	109	
116	109	35.1
117	115	
118	115	
119	112	
120	118	
121	118	29.7
122	118	
123	119	
124	119	
125	123	
126	128	24.76
127	128	
128	128	
129	128	
130	132	
131	133	10.02
132	134	
133	137	
134	138	
135	138	
136	138	32.4
137	139	
138	141	
139	142	
140	142	
141	142	32.76
142	142	
143	141	
144	142	
145	143	
146	142	36.8
147	142	
148	142	
149	144	
150	145	
151	145	30.33
152	144	
153	144	
154	145	
155	145	
156	146	34.7
157	146	
158	148	
159	147	
160	149	
161	152	29.8
162	153	
163	152	
164	150	
165	148	
166	148	24.7
167	151	
168	150	
169	150	
170	148	
171	148	26.2
172	147	
173	146	
174	145	
175	145	
176	146	20.6
177	146	
178	145	
179	145	
180	146	
181	146	34.19
182	145	
183	155	
184	157	
185	157	
186	157	33.49
187	157	
188	157	
189	157	
190	156	
191	156	37.3
192	157	
193	155	
194	154	
195	148	
196	148	28.9
197	145	
198	144	
199	150	
200	146	
201	145	28.9
202	148	
203	148	
204	149	
205	144	
206	144	28.9
