x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	1	
6	1	
7	1	
8	1	
9	2	
10	2	
11	2	
12	2	
13	2	
14	2	
15	2	
16	2	
17	2	
18	2	
19	2	
20	2	
21	2	
22	2	
23	2	
24	2	
25	5	
26	5	
27	5	
28	5	
29	5	
30	5	
31	5	
32	5	
33	6	
34	6	
35	6	
36	6	
37	6	
38	6	
39	6	
40	6	
41	6	
42	6	
43	6	
44	6	
45	6	
46	6	
47	6	
48	6	
49	6	
50	6	
51	6	
52	6	
53	6	
54	6	
55	6	
56	6	
57	6	
58	7	
59	7	
60	7	
61	7	
62	7	
63	7	
64	7	
65	7	
66	7	
67	7	
68	8	
69	8	
70	8	
71	9	21.54
72	9	
73	9	
74	9	
75	11	
76	13	18.28
77	13	
78	13	
79	13	
80	12	
81	13	26.64
82	13	
83	13	
84	13	
85	14	
86	14	19.63
87	14	
88	14	
89	15	
90	15	
91	15	31.74
92	15	
93	15	
94	15	
95	15	
96	15	29.44
97	15	
98	15	
99	15	
100	15	
101	17	31.24
102	17	
103	17	
104	17	
105	17	
106	17	39.64
107	17	
108	17	
109	17	
110	17	
111	17	35.4
112	17	
113	17	
114	14	
115	16	
116	16	37.9
117	16	
118	16	
119	16	
120	16	
121	16	38.2
122	16	
123	16	
124	18	
125	18	
126	18	36.6
127	18	
128	18	
129	18	
130	18	
131	22	25.2
132	21	
133	23	
134	24	
135	24	
136	24	25.2
137	24	
138	24	
139	25	
140	25	
141	25	28.8
142	25	
143	25	
144	25	
145	25	
146	26	37.4
147	26	
148	26	
149	27	
150	27	
151	30	27.6
152	30	
153	30	
154	32	
155	32	
156	32	38.4
157	33	
158	34	
159	36	
160	37	
161	38	33.8
162	38	
163	42	
164	42	
165	45	
166	44	40.1
167	44	
168	44	
169	44	
170	48	
171	48	40.1
172	48	
173	50	
174	50	
175	50	
176	50	40.1
177	50	
178	49	
179	49	
180	52	
181	51	40.1
182	51	
183	50	
184	52	
185	56	
186	56	40.1
187	61	
188	61	
189	61	
190	60	
191	58	40.1
192	58	
193	59	
194	59	
195	61	
196	62	38.6
197	62	
198	61	
199	60	
200	61	
201	61	38.2
202	61	
203	61	
204	66	
205	66	
