x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	2	
6	2	
7	2	
8	2	
9	2	
10	2	
11	2	
12	2	
13	2	
14	2	
15	2	
16	2	
17	2	
18	2	
19	2	
20	4	
21	5	
22	8	
23	11	
24	12	
25	13	
26	13	
27	13	
28	13	
29	13	
30	13	
31	13	
32	13	
33	13	
34	13	
35	13	
36	14	
37	17	
38	18	
39	19	
40	19	
41	19	
42	19	
43	19	
44	19	
45	20	
46	20	
47	20	
48	20	
49	25	
50	25	
51	29	
52	30	
53	30	
54	31	
55	31	
56	31	
57	33	
58	34	
59	39	
60	39	
61	39	
62	39	
63	39	
64	39	
65	39	
66	42	
67	43	
68	43	
69	43	
70	43	
71	43	21.28
72	44	
73	43	
74	45	
75	48	
76	48	20.72
77	48	
78	48	
79	48	
80	49	
81	49	17.9
82	50	
83	50	
84	50	
85	51	
86	51	17.9
87	53	
88	53	
89	53	
90	54	
91	54	23.53
92	55	
93	56	
94	59	
95	59	
96	59	25.6
97	66	
98	65	
99	68	
100	68	
101	67	26.59
102	66	
103	67	
104	66	
105	66	
106	66	26.59
107	66	
108	68	
109	68	
110	69	
111	69	23.9
112	68	
113	69	
114	70	
115	70	
116	70	24.9
117	71	
118	73	
119	73	
120	72	
121	74	23.7
122	74	
123	81	
124	82	
125	83	
126	83	31
127	83	
128	82	
129	82	
130	79	
131	79	31.23
132	79	
133	79	
134	80	
135	78	
136	78	31.23
137	89	
138	90	
139	93	
140	93	
141	93	37.1
142	96	
143	96	
144	97	
145	97	
146	99	39.6
147	98	
148	98	
149	97	
150	98	
151	98	42
152	99	
153	100	
154	101	
155	103	
156	104	40.2
157	109	
158	109	
159	109	
160	108	
161	108	37.3
162	111	
163	112	
164	113	
165	113	
166	113	38.8
167	112	
168	114	
169	127	
170	127	
171	126	42.6
172	126	
173	127	
174	126	
175	126	
176	126	28.29
177	125	
178	128	
179	129	
180	130	
181	130	39.2
182	129	
183	128	
184	133	
185	133	
186	134	32.06
187	135	
188	136	
189	135	
190	134	
191	132	36.8
192	132	
193	136	
194	138	
195	138	
196	138	40.3
197	139	
198	138	
199	140	
200	140	
201	139	27.39
202	136	
203	136	
204	136	
205	134	
206	134	23.3
