x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	2	
7	3	
8	12	
9	18	
10	20	
11	20	
12	21	
13	21	
14	21	
15	21	
16	21	
17	21	
18	21	
19	23	
20	23	
21	23	
22	23	
23	29	
24	35	
25	40	
26	42	
27	42	
28	42	
29	43	
30	44	
31	45	
32	46	
33	48	
34	49	
35	50	
36	53	
37	55	
38	60	
39	64	
40	65	
41	70	
42	70	
43	70	
44	84	
45	84	
46	85	
47	85	
48	86	
49	87	
50	88	
51	88	
52	88	
53	94	
54	94	
55	96	
56	96	
57	97	
58	97	
59	98	
60	98	
61	103	
62	104	
63	104	
64	104	
65	104	
66	104	
67	105	
68	107	
69	107	
70	107	
71	108	22.81
72	110	
73	111	
74	113	
75	114	
76	114	19.12
77	115	
78	116	
79	119	
80	119	
81	122	20.1
82	123	
83	124	
84	126	
85	130	
86	132	13.4
87	132	
88	133	
89	135	
90	137	
91	140	18.23
92	141	
93	142	
94	141	
95	147	
96	148	21.09
97	148	
98	146	
99	146	
100	147	
101	148	25.39
102	151	
103	151	
104	151	
105	149	
106	149	25.39
107	150	
108	150	
109	152	
110	159	
111	163	25.3
112	166	
113	166	
114	166	
115	171	
116	170	25.3
117	161	
118	161	
119	162	
120	167	
121	168	25.41
122	166	
123	165	
124	173	
125	176	
126	180	30.7
127	179	
128	178	
129	190	
130	191	
131	191	29.93
132	190	
133	190	
134	187	
135	192	
136	191	29.93
137	188	
138	186	
139	188	
140	189	
141	190	36.8
142	185	
143	188	
144	197	
145	197	
146	197	39.3
147	196	
148	197	
149	198	
150	200	
151	199	39.7
152	204	
153	204	
154	206	
155	207	
156	226	39.9
157	226	
158	227	
159	228	
160	228	
161	223	33.3
162	224	
163	227	
164	223	
165	227	
166	232	38.5
167	231	
168	232	
169	232	
170	232	
171	247	42.3
172	247	
173	246	
174	246	
175	248	
176	249	20.7
177	250	
178	247	
179	247	
180	254	
181	257	38.9
182	257	
183	258	
184	260	
185	258	
186	262	36.8
187	263	
188	264	
189	262	
190	264	
191	261	36.8
192	259	
193	258	
194	255	
195	254	
196	255	40.3
197	256	
198	255	
199	256	
200	255	
201	256	27.39
202	256	
203	256	
204	258	
205	256	
