x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	1	
6	1	
7	1	
8	2	
9	2	
10	2	
11	2	
12	2	
13	2	
14	2	
15	2	
16	2	
17	2	
18	2	
19	3	
20	3	
21	3	
22	5	
23	5	
24	5	
25	5	
26	5	
27	5	
28	6	
29	6	
30	6	
31	6	
32	6	
33	6	
34	7	
35	7	
36	7	
37	7	
38	9	
39	9	
40	9	
41	9	
42	9	
43	10	
44	10	
45	10	
46	10	
47	10	
48	10	
49	10	
50	10	
51	10	
52	10	
53	10	
54	10	
55	10	
56	13	
57	13	
58	14	
59	21	
60	22	
61	22	
62	23	
63	24	
64	24	
65	24	
66	24	
67	24	
68	24	
69	24	
70	24	
71	24	29.54
72	24	
73	24	
74	24	
75	24	
76	24	21.44
77	25	
78	26	
79	26	
80	34	
81	34	19.98
82	34	
83	34	
84	37	
85	38	
86	38	21.98
87	44	
88	45	
89	45	
90	45	
91	45	31.74
92	46	
93	46	
94	52	
95	52	
96	52	28.64
97	52	
98	52	
99	55	
100	55	
101	56	29.44
102	59	
103	59	
104	64	
105	66	
106	67	33.34
107	67	
108	68	
109	68	
110	69	
111	65	32
112	74	
113	76	
114	78	
115	81	
116	81	26.2
117	80	
118	83	
119	83	
120	83	
121	83	12.8
122	87	
123	87	
124	90	
125	91	
126	90	23.2
127	93	
128	96	
129	97	
130	99	
131	98	14.1
132	99	
133	100	
134	102	
135	102	
136	102	12.9
137	107	
138	108	
139	108	
140	112	
141	113	12.9
142	112	
143	111	
144	113	
145	110	
146	110	14.3
147	110	
148	111	
149	121	
150	121	
151	121	16.3
152	120	
153	120	
154	120	
155	120	
156	122	27.4
157	122	
158	121	
159	121	
160	121	
161	121	28.2
162	121	
163	119	
164	120	
165	120	
166	118	27.8
167	118	
168	119	
169	113	
170	113	
171	113	28.6
172	112	
173	112	
174	113	
175	113	
176	118	29.1
177	118	
178	118	
179	118	
180	118	
181	115	29.1
182	113	
183	112	
184	113	
185	114	
186	113	29.1
187	113	
188	112	
189	114	
190	118	
191	116	29.1
192	115	
193	114	
194	115	
195	114	
196	116	29.1
197	119	
198	120	
199	118	
200	127	
201	118	28.8
202	119	
203	122	
204	121	
205	122	
206	124	29.1
