x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	51	
5	51	
6	51	
7	51	
8	51	
9	51	
10	51	
11	52	
12	52	
13	52	
14	52	
15	52	
16	52	
17	52	
18	78	
19	86	
20	86	
21	90	
22	93	
23	96	
24	96	
25	96	
26	97	
27	104	
28	104	
29	104	
30	104	
31	104	
32	111	
33	113	
34	114	
35	115	
36	115	
37	116	
38	116	
39	116	
40	118	
41	120	
42	123	
43	124	
44	124	
45	128	
46	135	
47	144	
48	157	
49	158	
50	165	
51	165	
52	172	
53	172	
54	172	
55	175	
56	176	
57	177	
58	181	
59	182	
60	187	
61	187	
62	189	
63	192	
64	193	
65	194	
66	198	
67	201	
68	202	
69	207	
70	208	
71	216	52.6
72	217	
73	242	
74	241	
75	242	
76	246	41.2
77	253	
78	256	
79	259	
80	264	
81	264	35.2
82	266	
83	270	
84	275	
85	278	
86	278	15.8
87	279	
88	282	
89	286	
90	291	
91	295	29.2
92	293	
93	302	
94	301	
95	302	
96	302	29.2
97	295	
98	304	
99	316	
100	318	
101	319	31.7
102	316	
103	317	
104	326	
105	331	
106	351	30.1
107	348	
108	348	
109	357	
110	356	
111	363	31.9
112	359	
113	359	
114	366	
115	367	
116	371	31.9
117	370	
118	370	
119	370	
120	372	
121	380	31.8
122	379	
123	378	
124	408	
125	407	
126	407	32.9
127	408	
128	409	
129	412	
130	417	
131	423	32.9
132	424	
133	431	
134	434	
135	438	
136	441	32.2
137	440	
138	456	
139	466	
140	459	
141	457	31.1
142	452	
143	460	
144	460	
145	460	
146	468	29.7
147	470	
148	476	
149	491	
150	488	
151	510	28.6
152	509	
153	515	
154	520	
155	520	
156	519	24.09
157	520	
158	524	
159	521	
160	522	
161	522	16.29
162	530	
163	527	
164	533	
165	532	
166	540	13.69
167	543	
168	535	
169	545	
170	542	
171	550	23.6
172	547	
173	542	
174	549	
175	543	
176	548	25.3
177	558	
178	561	
179	569	
180	573	
181	582	21.5
182	582	
183	581	
184	581	
185	587	
186	577	16.9
187	575	
188	574	
189	572	
190	572	
191	582	11.3
192	581	
193	587	
194	584	
195	589	
196	593	6.21
197	594	
198	598	
199	598	
200	600	
201	609	5.39
202	614	
203	605	
204	609	
205	612	
