x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	6	
5	22	
6	24	
7	42	
8	49	
9	49	
10	49	
11	49	
12	49	
13	50	
14	50	
15	50	
16	50	
17	51	
18	51	
19	51	
20	51	
21	52	
22	63	
23	65	
24	69	
25	69	
26	69	
27	71	
28	72	
29	75	
30	75	
31	75	
32	76	
33	79	
34	79	
35	79	
36	80	
37	83	
38	85	
39	85	
40	85	
41	86	
42	86	
43	88	
44	89	
45	90	
46	90	
47	90	
48	92	
49	112	
50	114	
51	119	
52	123	
53	128	
54	132	
55	132	
56	133	
57	134	
58	134	
59	135	
60	135	
61	136	
62	137	
63	143	
64	148	
65	151	
66	153	
67	154	
68	164	
69	166	
70	167	
71	168	32.45
72	170	
73	172	
74	172	
75	173	
76	174	29.6
77	178	
78	179	
79	183	
80	185	
81	188	25.4
82	189	
83	192	
84	202	
85	200	
86	203	25.3
87	201	
88	199	
89	201	
90	205	
91	202	29.5
92	205	
93	207	
94	220	
95	219	
96	223	29.5
97	229	
98	232	
99	234	
100	234	
101	242	29.5
102	245	
103	254	
104	255	
105	255	
106	265	29.5
107	264	
108	264	
109	265	
110	266	
111	274	29.5
112	279	
113	288	
114	289	
115	289	
116	290	30.8
117	298	
118	296	
119	299	
120	299	
121	302	32.4
122	301	
123	307	
124	323	
125	322	
126	326	32.4
127	328	
128	333	
129	337	
130	342	
131	346	32.4
132	344	
133	346	
134	351	
135	354	
136	357	32.4
137	358	
138	358	
139	360	
140	358	
141	361	32.71
142	365	
143	370	
144	371	
145	368	
146	367	38
147	368	
148	367	
149	374	
150	382	
151	379	43.9
152	383	
153	381	
154	385	
155	402	
156	401	22.9
157	409	
158	417	
159	415	
160	423	
161	420	33.6
162	424	
163	431	
164	431	
165	433	
166	432	25
167	434	
168	448	
169	448	
170	459	
171	456	24.1
172	456	
173	456	
174	457	
175	457	
176	454	21.5
177	456	
178	456	
179	454	
180	467	
181	470	29.2
182	488	
183	489	
184	489	
185	487	
186	487	27.8
187	494	
188	493	
189	496	
190	493	
191	488	34.2
192	490	
193	490	
194	491	
195	493	
196	491	30.3
197	492	
198	491	
199	492	
200	487	
201	486	29.6
202	486	
203	485	
204	489	
205	489	
206	489	29.6
