x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	35	
5	37	
6	43	
7	84	
8	94	
9	166	
10	172	
11	175	
12	180	
13	186	
14	190	
15	191	
16	195	
17	205	
18	224	
19	236	
20	248	
21	275	
22	377	
23	395	
24	416	
25	470	
26	475	
27	535	
28	549	
29	555	
30	571	
31	574	
32	645	
33	652	
34	663	
35	684	
36	728	
37	749	
38	766	
39	781	
40	788	
41	797	
42	817	
43	820	
44	827	
45	830	
46	840	
47	851	
48	859	
49	864	
50	870	
51	873	
52	884	
53	905	
54	914	
55	919	
56	938	
57	940	
58	945	
59	947	
60	952	
61	967	
62	976	
63	996	
64	1008	
65	1026	
66	1042	
67	1048	
68	1060	
69	1064	
70	1078	
71	1105	33.59
72	1109	
73	1121	
74	1126	
75	1147	
76	1161	32.75
77	1166	
78	1200	
79	1200	
80	1240	
81	1241	33.05
82	1247	
83	1256	
84	1258	
85	1268	
86	1276	30.85
87	1276	
88	1301	
89	1296	
90	1316	
91	1301	30.35
92	1305	
93	1298	
94	1299	
95	1298	
96	1297	36.75
97	1295	
98	1327	
99	1341	
100	1373	
101	1371	36.75
102	1367	
103	1387	
104	1413	
105	1415	
106	1401	36.75
107	1397	
108	1392	
109	1385	
110	1375	
111	1391	43.17
112	1399	
113	1399	
114	1395	
115	1443	
116	1458	43.17
117	1459	
118	1420	
119	1403	
120	1334	
121	1330	41.37
122	1341	
123	1337	
124	1339	
125	1328	
126	1328	31.7
127	1381	
128	1367	
129	1376	
130	1376	
131	1371	28.3
132	1374	
133	1368	
134	1372	
135	1372	
136	1398	28.3
137	1406	
138	1405	
139	1397	
140	1404	
141	1404	30.5
142	1424	
143	1386	
144	1379	
145	1380	
146	1395	24.82
147	1392	
148	1395	
149	1389	
150	1388	
151	1358	33.9
152	1366	
153	1377	
154	1379	
155	1366	
156	1347	19.2
157	1379	
158	1388	
159	1390	
160	1398	
161	1417	17.5
162	1425	
163	1424	
164	1426	
165	1432	
166	1435	23.01
167	1447	
168	1453	
169	1438	
170	1499	
171	1498	21.01
172	1495	
173	1498	
174	1487	
175	1485	
176	1516	19.79
177	1520	
178	1522	
179	1479	
180	1488	
181	1503	20.91
182	1502	
183	1503	
184	1476	
