x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	23	
5	23	
6	24	
7	34	
8	35	
9	46	
10	52	
11	52	
12	52	
13	53	
14	54	
15	54	
16	55	
17	55	
18	55	
19	55	
20	57	
21	59	
22	59	
23	59	
24	62	
25	79	
26	79	
27	79	
28	82	
29	82	
30	85	
31	85	
32	86	
33	89	
34	89	
35	91	
36	91	
37	91	
38	94	
39	94	
40	94	
41	97	
42	98	
43	104	
44	104	
45	105	
46	108	
47	109	
48	111	
49	112	
50	112	
51	119	
52	122	
53	128	
54	130	
55	134	
56	135	
57	145	
58	145	
59	147	
60	155	
61	155	
62	159	
63	161	
64	162	
65	164	
66	167	
67	172	
68	183	
69	184	
70	184	
71	189	19.69
72	190	
73	191	
74	192	
75	195	
76	197	18.1
77	198	
78	201	
79	201	
80	205	
81	207	16
82	211	
83	215	
84	217	
85	221	
86	222	19.4
87	221	
88	215	
89	219	
90	218	
91	218	24.81
92	217	
93	219	
94	219	
95	223	
96	221	24.81
97	222	
98	224	
99	231	
100	232	
101	231	33.51
102	226	
103	225	
104	222	
105	222	
106	226	29.41
107	224	
108	225	
109	226	
110	240	
111	246	27.71
112	245	
113	244	
114	246	
115	244	
116	245	32.31
117	246	
118	245	
119	247	
120	244	
121	243	32.31
122	249	
123	247	
124	248	
125	248	
126	251	30.8
127	250	
128	252	
129	253	
130	253	
131	255	29.51
132	249	
133	245	
134	252	
135	255	
136	254	29.51
137	256	
138	252	
139	251	
140	267	
141	277	37.21
142	288	
143	285	
144	285	
145	286	
146	285	42.9
147	283	
148	282	
149	282	
150	289	
151	285	34.6
152	286	
153	290	
154	292	
155	294	
156	291	34.6
157	292	
158	291	
159	299	
160	304	
161	307	26.28
162	308	
163	312	
164	313	
165	317	
166	316	25.59
167	315	
168	319	
169	320	
170	318	
171	315	4.98
172	317	
173	323	
174	320	
175	316	
176	317	36.2
177	320	
178	319	
179	323	
180	325	
181	324	35.8
182	334	
183	333	
184	334	
185	330	
186	329	40.7
187	334	
188	336	
189	332	
190	323	
191	322	43.5
192	326	
193	328	
194	328	
195	332	
196	334	30.4
197	335	
198	334	
199	331	
200	337	
201	347	27.9
202	353	
203	349	
204	349	
205	348	
206	348	39.8
