x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	40	
5	43	
6	44	
7	69	
8	77	
9	102	
10	107	
11	108	
12	109	
13	116	
14	118	
15	120	
16	120	
17	121	
18	123	
19	123	
20	123	
21	128	
22	130	
23	146	
24	153	
25	185	
26	185	
27	189	
28	203	
29	203	
30	208	
31	208	
32	213	
33	226	
34	227	
35	229	
36	234	
37	239	
38	261	
39	262	
40	266	
41	272	
42	276	
43	296	
44	296	
45	300	
46	311	
47	312	
48	316	
49	318	
50	324	
51	337	
52	344	
53	376	
54	380	
55	391	
56	392	
57	410	
58	412	
59	418	
60	427	
61	433	
62	442	
63	448	
64	458	
65	458	
66	473	
67	491	
68	507	
69	515	
70	519	
71	530	22.8
72	530	
73	538	
74	543	
75	558	
76	561	19.4
77	569	
78	581	
79	584	
80	597	
81	597	15.9
82	593	
83	597	
84	599	
85	627	
86	630	15.82
87	631	
88	633	
89	646	
90	652	
91	661	21.84
92	671	
93	672	
94	678	
95	685	
96	695	21.84
97	697	
98	693	
99	699	
100	696	
101	695	21.84
102	689	
103	717	
104	721	
105	724	
106	743	28.44
107	759	
108	748	
109	771	
110	780	
111	777	28.44
112	785	
113	781	
114	785	
115	821	
116	824	32.04
117	831	
118	829	
119	829	
120	833	
121	832	43.1
122	833	
123	839	
124	841	
125	850	
126	843	45.1
127	843	
128	855	
129	855	
130	858	
131	846	48
132	842	
133	845	
134	857	
135	878	
136	881	47.5
137	878	
138	908	
139	914	
140	923	
141	929	47.9
142	927	
143	937	
144	934	
145	941	
146	936	46.8
147	957	
148	974	
149	970	
150	962	
151	951	40.64
152	957	
153	959	
154	970	
155	972	
156	972	27.3
157	994	
158	984	
159	989	
160	982	
161	980	24.97
162	989	
163	986	
164	983	
165	994	
166	987	26
167	991	
168	1001	
169	976	
170	994	
171	993	25.32
172	996	
173	999	
174	991	
175	991	
176	1007	27.8
177	1008	
178	1005	
179	998	
180	1010	
181	1014	38.3
182	1019	
183	1032	
184	1030	
185	1036	
186	1047	21.3
187	1044	
188	1051	
189	1064	
190	1060	
191	1061	25.8
192	1065	
193	1067	
194	1059	
195	1065	
196	1069	20.01
197	1072	
198	1068	
199	1096	
200	1097	
201	1102	23.25
