x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	1	
6	1	
7	2	
8	2	
9	2	
10	2	
11	2	
12	3	
13	3	
14	3	
15	3	
16	3	
17	3	
18	4	
19	4	
20	4	
21	5	
22	6	
23	9	
24	11	
25	13	
26	13	
27	13	
28	17	
29	17	
30	18	
31	18	
32	18	
33	27	
34	27	
35	27	
36	27	
37	27	
38	29	
39	29	
40	29	
41	29	
42	29	
43	29	
44	29	
45	29	
46	29	
47	32	
48	32	
49	34	
50	34	
51	34	
52	34	
53	34	
54	36	
55	36	
56	36	
57	36	
58	37	
59	38	
60	38	
61	38	
62	38	
63	38	
64	39	
65	39	
66	39	
67	39	
68	39	
69	39	
70	39	
71	39	19.5
72	39	
73	39	
74	38	
75	38	
76	38	21.5
77	38	
78	38	
79	38	
80	38	
81	38	19.4
82	38	
83	38	
84	39	
85	39	
86	39	19.4
87	39	
88	39	
89	41	
90	42	
91	43	19.4
92	41	
93	43	
94	43	
95	42	
96	44	19.4
97	47	
98	53	
99	56	
100	56	
101	56	18
102	56	
103	56	
104	56	
105	56	
106	57	16.8
107	56	
108	56	
109	55	
110	55	
111	55	22.25
112	61	
113	56	
114	56	
115	56	
116	56	22.25
117	56	
118	58	
119	58	
120	55	
121	60	25.65
122	57	
123	56	
124	56	
125	56	
126	56	25.65
127	63	
128	61	
129	61	
130	66	
131	66	27.5
132	66	
133	65	
134	63	
135	61	
136	61	27.5
137	62	
138	61	
139	61	
140	60	
141	60	29
142	65	
143	65	
144	66	
145	66	
146	66	36.1
147	66	
148	65	
149	66	
150	66	
151	65	30.8
152	66	
153	66	
154	66	
155	66	
156	65	29.8
157	65	
158	65	
159	65	
160	66	
161	65	13.55
162	66	
163	66	
164	66	
165	66	
166	72	12.58
167	72	
168	71	
169	72	
170	72	
171	72	17.4
172	72	
173	71	
174	72	
175	73	
176	73	22.2
177	73	
178	72	
179	72	
180	72	
181	71	25.9
182	73	
183	73	
184	73	
185	72	
186	74	25.9
187	69	
188	69	
189	69	
190	69	
191	69	22.2
192	67	
193	67	
194	67	
195	66	
196	70	24.05
197	70	
198	70	
199	70	
200	70	
201	64	12.55
202	64	
203	64	
204	64	
205	66	
206	66	21.1
