x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	2	
6	2	
7	7	
8	7	
9	7	
10	7	
11	7	
12	8	
13	8	
14	8	
15	8	
16	8	
17	8	
18	9	
19	9	
20	10	
21	10	
22	10	
23	20	
24	23	
25	24	
26	24	
27	24	
28	24	
29	25	
30	25	
31	25	
32	26	
33	27	
34	27	
35	28	
36	29	
37	30	
38	34	
39	35	
40	37	
41	39	
42	39	
43	40	
44	40	
45	41	
46	41	
47	41	
48	44	
49	45	
50	45	
51	46	
52	47	
53	47	
54	47	
55	47	
56	48	
57	51	
58	52	
59	53	
60	54	
61	56	
62	56	
63	57	
64	57	
65	57	
66	57	
67	58	
68	62	
69	62	
70	62	
71	62	24.96
72	62	
73	65	
74	65	
75	66	
76	66	25.84
77	67	
78	67	
79	67	
80	68	
81	70	23.5
82	72	
83	74	
84	74	
85	77	
86	77	22.64
87	78	
88	79	
89	82	
90	82	
91	85	22.64
92	85	
93	86	
94	90	
95	90	
96	92	24.31
97	94	
98	92	
99	93	
100	94	
101	94	24.31
102	94	
103	93	
104	96	
105	96	
106	96	22.33
107	96	
108	96	
109	101	
110	103	
111	107	21.74
112	107	
113	107	
114	108	
115	107	
116	109	21.74
117	109	
118	112	
119	113	
120	114	
121	115	33.5
122	116	
123	116	
124	119	
125	121	
126	121	35.1
127	121	
128	126	
129	126	
130	128	
131	127	23.6
132	128	
133	128	
134	129	
135	128	
136	127	25.03
137	129	
138	130	
139	130	
140	132	
141	128	29.9
142	129	
143	128	
144	130	
145	130	
146	130	31.7
147	131	
148	130	
149	130	
150	129	
151	130	29.9
152	129	
153	128	
154	129	
155	130	
156	131	29.5
157	133	
158	132	
159	133	
160	133	
161	132	23.3
162	133	
163	131	
164	129	
165	128	
166	129	23.1
167	129	
168	127	
169	124	
170	136	
171	134	23.2
172	132	
173	133	
174	136	
175	136	
176	136	16.09
177	136	
178	138	
179	143	
180	144	
181	145	29.9
182	148	
183	147	
184	148	
185	151	
186	153	33.3
187	155	
188	150	
189	151	
190	150	
191	149	28.2
192	149	
193	149	
194	149	
195	152	
196	152	26.9
197	153	
198	150	
199	149	
200	150	
201	151	21.7
202	154	
203	151	
204	150	
205	153	
