x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	7	
5	10	
6	10	
7	19	
8	21	
9	29	
10	31	
11	31	
12	31	
13	32	
14	32	
15	34	
16	34	
17	35	
18	35	
19	36	
20	36	
21	39	
22	39	
23	44	
24	47	
25	47	
26	48	
27	48	
28	50	
29	50	
30	50	
31	51	
32	51	
33	54	
34	54	
35	56	
36	56	
37	57	
38	65	
39	69	
40	70	
41	70	
42	71	
43	71	
44	71	
45	71	
46	71	
47	71	
48	71	
49	71	
50	73	
51	73	
52	79	
53	85	
54	86	
55	87	
56	87	
57	87	
58	90	
59	90	
60	92	
61	94	
62	94	
63	95	
64	98	
65	98	
66	98	
67	98	
68	103	
69	104	
70	112	
71	112	24.2
72	112	
73	114	
74	121	
75	123	
76	124	17.8
77	126	
78	128	
79	128	
80	130	
81	130	18.3
82	135	
83	135	
84	136	
85	137	
86	147	18.3
87	147	
88	148	
89	154	
90	154	
91	157	18.3
92	159	
93	160	
94	162	
95	169	
96	166	18.3
97	179	
98	194	
99	195	
100	195	
101	202	24.8
102	204	
103	217	
104	215	
105	215	
106	215	18.3
107	214	
108	212	
109	212	
110	218	
111	223	18.3
112	225	
113	225	
114	225	
115	231	
116	234	15.4
117	233	
118	241	
119	241	
120	245	
121	247	16
122	249	
123	245	
124	244	
125	252	
126	253	16
127	253	
128	256	
129	256	
130	274	
131	271	17.8
132	272	
133	268	
134	267	
135	269	
136	268	15.4
137	274	
138	273	
139	272	
140	278	
141	275	20.1
142	275	
143	278	
144	278	
145	280	
146	282	21.5
147	282	
148	283	
149	281	
150	287	
151	284	25.62
152	285	
153	286	
154	286	
155	287	
156	285	16.92
157	285	
158	285	
159	285	
160	283	
161	285	35.53
162	287	
163	287	
164	288	
165	287	
166	294	27.88
167	298	
168	298	
169	298	
170	300	
171	302	26.53
172	303	
173	303	
174	305	
175	305	
176	306	26.53
177	306	
178	306	
179	312	
180	321	
181	312	30.73
182	313	
183	314	
184	312	
185	311	
186	306	30.73
187	303	
188	309	
189	308	
190	311	
191	307	30.73
192	308	
193	309	
194	311	
195	310	
196	306	33.33
197	295	
198	297	
199	296	
200	291	
201	292	23.92
202	290	
203	292	
204	267	
205	264	
206	263	30.8
