x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	6	
5	6	
6	7	
7	8	
8	10	
9	10	
10	10	
11	10	
12	11	
13	11	
14	11	
15	11	
16	11	
17	11	
18	11	
19	11	
20	11	
21	15	
22	22	
23	22	
24	22	
25	28	
26	28	
27	33	
28	34	
29	35	
30	36	
31	38	
32	48	
33	48	
34	49	
35	49	
36	49	
37	49	
38	49	
39	50	
40	50	
41	51	
42	54	
43	54	
44	54	
45	54	
46	56	
47	56	
48	56	
49	56	
50	56	
51	56	
52	56	
53	57	
54	57	
55	58	
56	58	
57	58	
58	58	
59	58	
60	58	
61	58	
62	60	
63	61	
64	61	
65	61	
66	65	
67	65	
68	65	
69	65	
70	65	
71	65	24.92
72	65	
73	64	
74	65	
75	65	
76	66	24.08
77	66	
78	68	
79	68	
80	73	
81	73	24.38
82	74	
83	79	
84	79	
85	81	
86	82	22.18
87	81	
88	81	
89	81	
90	87	
91	86	21.68
92	86	
93	86	
94	86	
95	86	
96	87	28.08
97	85	
98	86	
99	86	
100	86	
101	84	28.08
102	84	
103	84	
104	82	
105	75	
106	77	28.08
107	78	
108	80	
109	80	
110	80	
111	79	34.5
112	80	
113	81	
114	82	
115	82	
116	82	34.5
117	83	
118	80	
119	81	
120	77	
121	69	33
122	69	
123	67	
124	67	
125	66	
126	66	31.7
127	67	
128	67	
129	67	
130	66	
131	63	31.7
132	63	
133	64	
134	64	
135	64	
136	66	31.7
137	66	
138	66	
139	65	
140	65	
141	66	31.7
142	66	
143	66	
144	62	
145	62	
146	63	31.7
147	62	
148	63	
149	63	
150	64	
151	62	31.7
152	65	
153	65	
154	66	
155	62	
156	64	17
157	64	
158	67	
159	67	
160	66	
161	65	15.3
162	65	
163	67	
164	66	
165	66	
166	66	24.51
167	67	
168	68	
169	65	
170	69	
171	69	21.01
172	66	
173	66	
174	67	
175	67	
176	71	19.79
177	71	
178	71	
179	66	
180	70	
181	70	20.91
182	70	
183	70	
184	72	
185	72	
186	78	23.29
187	78	
188	80	
189	82	
190	83	
191	87	29.49
192	87	
193	87	
194	88	
195	88	
196	91	29.49
197	91	
198	90	
199	90	
200	92	
201	90	29.49
202	92	
203	88	
204	89	
205	87	
206	87	29.49
