x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	3	
6	3	
7	3	
8	7	
9	9	
10	9	
11	9	
12	9	
13	9	
14	9	
15	9	
16	10	
17	11	
18	11	
19	11	
20	11	
21	12	
22	12	
23	12	
24	12	
25	12	
26	13	
27	13	
28	14	
29	14	
30	15	
31	15	
32	15	
33	15	
34	15	
35	15	
36	15	
37	15	
38	16	
39	16	
40	16	
41	16	
42	16	
43	16	
44	16	
45	16	
46	16	
47	16	
48	17	
49	17	
50	23	
51	23	
52	23	
53	23	
54	24	
55	24	
56	24	
57	24	
58	24	
59	25	
60	25	
61	26	
62	27	
63	27	
64	28	
65	28	
66	29	
67	30	
68	32	
69	33	
70	33	
71	33	34.43
72	33	
73	34	
74	34	
75	36	
76	38	32.9
77	38	
78	36	
79	35	
80	36	
81	36	29.2
82	36	
83	35	
84	35	
85	38	
86	38	29.2
87	38	
88	37	
89	38	
90	38	
91	38	28.14
92	38	
93	38	
94	38	
95	44	
96	44	27.35
97	45	
98	45	
99	46	
100	46	
101	46	25.15
102	52	
103	51	
104	51	
105	50	
106	55	27.35
107	63	
108	63	
109	65	
110	65	
111	64	27.35
112	69	
113	71	
114	73	
115	74	
116	74	25.35
117	74	
118	75	
119	77	
120	77	
121	77	25.35
122	79	
123	78	
124	80	
125	81	
126	81	25.35
127	82	
128	81	
129	80	
130	82	
131	81	25.35
132	81	
133	82	
134	81	
135	83	
136	83	27.1
137	84	
138	84	
139	84	
140	84	
141	83	28.6
142	83	
143	83	
144	83	
145	83	
146	83	36.8
147	83	
148	81	
149	81	
150	83	
151	82	39.6
152	82	
153	84	
154	86	
155	86	
156	90	32.1
157	91	
158	92	
159	94	
160	94	
161	95	25.3
162	97	
163	97	
164	99	
165	98	
166	100	21.8
167	100	
168	101	
169	101	
170	100	
171	102	21.8
172	102	
173	105	
174	105	
175	105	
176	103	29.01
177	102	
178	102	
179	99	
180	98	
181	100	24.71
182	100	
183	103	
184	103	
185	102	
186	103	37.85
187	104	
188	104	
189	101	
190	102	
191	99	34.75
192	98	
193	98	
194	98	
195	99	
196	99	40.55
197	99	
198	100	
199	100	
200	102	
201	103	35.65
202	104	
203	104	
204	105	
205	106	
