x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	3	
5	4	
6	5	
7	5	
8	7	
9	10	
10	10	
11	10	
12	11	
13	11	
14	11	
15	11	
16	11	
17	11	
18	11	
19	11	
20	11	
21	12	
22	13	
23	13	
24	14	
25	14	
26	14	
27	14	
28	15	
29	15	
30	15	
31	15	
32	15	
33	15	
34	16	
35	16	
36	16	
37	16	
38	19	
39	19	
40	19	
41	20	
42	20	
43	20	
44	21	
45	21	
46	21	
47	22	
48	22	
49	22	
50	23	
51	23	
52	23	
53	23	
54	26	
55	26	
56	26	
57	27	
58	27	
59	27	
60	28	
61	28	
62	28	
63	29	
64	30	
65	32	
66	34	
67	34	
68	39	
69	41	
70	43	
71	43	31.56
72	43	
73	43	
74	43	
75	43	
76	44	31.81
77	45	
78	45	
79	45	
80	46	
81	46	27.2
82	46	
83	46	
84	47	
85	53	
86	53	27.2
87	53	
88	51	
89	51	
90	51	
91	52	25.64
92	53	
93	52	
94	52	
95	58	
96	58	26.14
97	61	
98	63	
99	63	
100	64	
101	63	26.14
102	68	
103	70	
104	71	
105	71	
106	71	23.49
107	73	
108	73	
109	73	
110	73	
111	73	26.14
112	77	
113	78	
114	79	
115	80	
116	80	24.49
117	80	
118	83	
119	83	
120	83	
121	84	25.79
122	85	
123	85	
124	85	
125	88	
126	89	26.45
127	89	
128	89	
129	90	
130	91	
131	92	26.45
132	93	
133	93	
134	93	
135	97	
136	97	31.55
137	100	
138	103	
139	103	
140	103	
141	103	27.1
142	102	
143	103	
144	103	
145	103	
146	103	35.4
147	105	
148	106	
149	107	
150	108	
151	109	39.3
152	108	
153	110	
154	112	
155	112	
156	119	36.5
157	117	
158	118	
159	118	
160	118	
161	116	34.6
162	118	
163	121	
164	122	
165	121	
166	122	29.4
167	123	
168	126	
169	128	
170	128	
171	127	29.4
172	125	
173	129	
174	128	
175	128	
176	128	29.4
177	127	
178	128	
179	130	
180	130	
181	133	21.2
182	133	
183	138	
184	136	
185	139	
186	136	21.59
187	135	
188	135	
189	133	
190	134	
191	130	30.19
192	128	
193	129	
194	130	
195	130	
196	130	33.5
197	130	
198	134	
199	134	
200	134	
201	135	28.6
202	134	
203	136	
204	136	
205	140	
