x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	7	
5	9	
6	12	
7	12	
8	12	
9	12	
10	12	
11	12	
12	12	
13	12	
14	12	
15	12	
16	12	
17	12	
18	12	
19	12	
20	13	
21	15	
22	15	
23	16	
24	17	
25	18	
26	18	
27	18	
28	18	
29	18	
30	18	
31	18	
32	18	
33	18	
34	18	
35	18	
36	18	
37	18	
38	19	
39	19	
40	19	
41	20	
42	20	
43	20	
44	20	
45	20	
46	20	
47	22	
48	22	
49	25	
50	25	
51	25	
52	27	
53	27	
54	28	
55	28	
56	28	
57	28	
58	28	
59	28	
60	30	
61	43	
62	43	
63	44	
64	45	
65	46	
66	48	
67	48	
68	51	
69	51	
70	51	
71	51	32.13
72	52	
73	52	
74	52	
75	52	
76	52	30.78
77	52	
78	53	
79	52	
80	56	
81	55	21.44
82	55	
83	55	
84	55	
85	55	
86	56	20.58
87	59	
88	59	
89	67	
90	67	
91	67	20.78
92	67	
93	66	
94	67	
95	67	
96	69	31.74
97	70	
98	72	
99	72	
100	71	
101	76	29.44
102	77	
103	76	
104	76	
105	80	
106	86	31.14
107	86	
108	87	
109	87	
110	86	
111	87	32.84
112	88	
113	88	
114	88	
115	90	
116	90	19.3
117	91	
118	91	
119	91	
120	94	
121	94	23.3
122	94	
123	93	
124	96	
125	99	
126	99	16.1
127	100	
128	100	
129	103	
130	105	
131	110	20.7
132	109	
133	110	
134	111	
135	111	
136	113	12.9
137	112	
138	112	
139	115	
140	115	
141	116	12.9
142	116	
143	116	
144	112	
145	112	
146	111	8
147	110	
148	110	
149	110	
150	110	
151	114	16.3
152	115	
153	115	
154	118	
155	115	
156	118	20.8
157	121	
158	122	
159	122	
160	122	
161	122	28.2
162	123	
163	120	
164	119	
165	116	
166	118	22
167	119	
168	122	
169	121	
170	123	
171	122	28.6
172	122	
173	122	
174	123	
175	127	
176	127	29.1
177	127	
178	131	
179	130	
180	130	
181	129	29.1
182	132	
183	130	
184	130	
185	127	
186	125	29.1
187	128	
188	127	
189	124	
190	128	
191	128	29.1
192	130	
193	133	
194	134	
195	133	
196	133	29.1
197	134	
198	141	
199	142	
200	147	
201	146	27.6
202	148	
203	140	
204	143	
205	145	
206	148	30.8
