x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	12	
5	12	
6	12	
7	13	
8	13	
9	13	
10	14	
11	15	
12	16	
13	16	
14	17	
15	17	
16	17	
17	17	
18	26	
19	27	
20	25	
21	24	
22	24	
23	26	
24	27	
25	31	
26	31	
27	32	
28	32	
29	34	
30	32	
31	31	
32	33	
33	33	
34	39	
35	39	
36	41	
37	41	
38	41	
39	41	
40	52	
41	52	
42	53	
43	54	
44	55	
45	63	
46	63	
47	66	
48	66	
49	66	
50	72	
51	73	
52	73	
53	73	
54	73	
55	74	
56	74	
57	74	
58	74	
59	75	
60	76	
61	77	
62	78	
63	78	
64	78	
65	78	
66	79	
67	79	
68	79	
69	79	
70	79	
71	79	56.25
72	79	
73	79	
74	79	
75	79	
76	79	42.61
77	80	
78	79	
79	79	
80	79	
81	79	38.8
82	80	
83	80	
84	80	
85	80	
86	80	27.7
87	81	
88	82	
89	82	
90	82	
91	82	25.8
92	81	
93	81	
94	82	
95	84	
96	84	19.4
97	85	
98	85	
99	85	
100	85	
101	85	23.1
102	85	
103	84	
104	83	
105	83	
106	82	26.1
107	81	
108	79	
109	79	
110	79	
111	79	24.6
112	79	
113	75	
114	74	
115	73	
116	74	21
117	72	
118	68	
119	61	
120	56	
121	56	16.6
122	56	
123	56	
124	51	
125	49	
126	48	24.1
127	48	
128	48	
129	48	
130	48	
131	45	24.8
132	46	
133	44	
134	42	
135	40	
136	39	24.8
137	38	
138	37	
139	37	
140	37	
141	37	21.3
142	35	
143	40	
144	40	
145	40	
146	40	21.3
147	40	
148	35	
149	35	
150	35	
151	34	21.3
152	33	
153	33	
154	33	
155	34	
156	34	20.92
157	31	
158	31	
159	30	
160	29	
161	29	25.1
162	29	
163	28	
164	29	
165	27	
166	27	25.1
167	28	
168	27	
169	24	
170	24	
171	26	23.3
172	28	
173	28	
174	29	
175	29	
176	29	25.1
177	30	
178	30	
179	30	
180	30	
181	31	25.1
182	31	
183	34	
184	37	
185	37	
186	37	25.1
187	36	
188	38	
189	38	
190	38	
191	39	22.2
192	39	
193	39	
194	39	
195	39	
196	40	29.31
197	40	
198	41	
199	41	
200	42	
201	43	21.15
202	43	
203	45	
204	46	
205	46	
206	46	21.5
