x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	4	
5	4	
6	4	
7	6	
8	6	
9	14	
10	14	
11	15	
12	15	
13	18	
14	18	
15	18	
16	18	
17	18	
18	19	
19	19	
20	19	
21	21	
22	26	
23	26	
24	28	
25	29	
26	29	
27	32	
28	32	
29	35	
30	36	
31	38	
32	53	
33	55	
34	56	
35	57	
36	70	
37	71	
38	75	
39	78	
40	81	
41	84	
42	86	
43	86	
44	85	
45	86	
46	87	
47	87	
48	89	
49	89	
50	89	
51	89	
52	93	
53	95	
54	95	
55	95	
56	98	
57	98	
58	101	
59	101	
60	101	
61	102	
62	104	
63	104	
64	109	
65	109	
66	110	
67	112	
68	115	
69	116	
70	118	
71	123	28.05
72	123	
73	123	
74	123	
75	124	
76	126	28.05
77	126	
78	131	
79	131	
80	136	
81	135	32.73
82	136	
83	140	
84	140	
85	142	
86	142	33.53
87	139	
88	142	
89	141	
90	143	
91	142	30.63
92	142	
93	143	
94	145	
95	144	
96	146	38
97	147	
98	149	
99	150	
100	156	
101	156	44.3
102	157	
103	163	
104	177	
105	180	
106	180	47
107	180	
108	184	
109	185	
110	187	
111	190	47
112	189	
113	189	
114	189	
115	202	
116	207	47
117	208	
118	200	
119	200	
120	193	
121	183	47
122	187	
123	189	
124	191	
125	195	
126	196	46.2
127	200	
128	197	
129	198	
130	200	
131	201	40
132	202	
133	202	
134	201	
135	200	
136	202	40
137	204	
138	205	
139	205	
140	205	
141	202	40
142	206	
143	207	
144	207	
145	206	
146	212	35.72
147	212	
148	216	
149	217	
150	214	
151	223	37.6
152	227	
153	234	
154	236	
155	235	
156	255	24.12
157	258	
158	273	
159	277	
160	295	
161	308	23.2
162	310	
163	315	
164	318	
165	316	
166	319	31.19
167	316	
168	319	
169	315	
170	337	
171	338	27.69
172	342	
173	343	
174	339	
175	340	
176	343	27.69
177	351	
178	357	
179	350	
180	356	
181	358	27.89
182	357	
183	356	
184	354	
185	353	
186	373	22.71
187	371	
188	373	
189	377	
190	377	
191	385	24.99
192	380	
193	379	
194	378	
195	384	
196	389	26.39
197	389	
198	394	
199	388	
200	390	
201	391	22.31
202	393	
203	406	
204	398	
205	396	
206	402	22.31
207	401	
208	405	
209	402	
