x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	16	
5	18	
6	18	
7	18	
8	20	
9	21	
10	21	
11	22	
12	23	
13	23	
14	23	
15	23	
16	23	
17	24	
18	24	
19	24	
20	24	
21	24	
22	24	
23	24	
24	26	
25	26	
26	26	
27	26	
28	26	
29	26	
30	27	
31	27	
32	27	
33	28	
34	28	
35	28	
36	28	
37	28	
38	29	
39	29	
40	29	
41	29	
42	29	
43	29	
44	29	
45	29	
46	30	
47	30	
48	30	
49	30	
50	31	
51	31	
52	32	
53	32	
54	33	
55	35	
56	37	
57	37	
58	39	
59	42	
60	43	
61	44	
62	45	
63	47	
64	63	
65	66	
66	69	
67	70	
68	70	
69	72	
70	72	
71	77	24.38
72	77	
73	77	
74	76	
75	75	
76	78	23.84
77	77	
78	77	
79	89	
80	89	
81	91	21.44
82	90	
83	104	
84	104	
85	104	
86	107	26.04
87	107	
88	108	
89	110	
90	113	
91	113	28.04
92	131	
93	134	
94	137	
95	137	
96	139	31.74
97	139	
98	138	
99	141	
100	143	
101	147	28.64
102	148	
103	149	
104	159	
105	161	
106	164	29.44
107	171	
108	193	
109	206	
110	214	
111	218	33.34
112	220	
113	229	
114	231	
115	231	
116	230	23.4
117	231	
118	240	
119	244	
120	253	
121	256	19.2
122	258	
123	266	
124	265	
125	266	
126	266	23.9
127	277	
128	287	
129	288	
130	289	
131	288	23
132	296	
133	295	
134	297	
135	297	
136	299	10.7
137	304	
138	307	
139	310	
140	311	
141	314	15.8
142	337	
143	337	
144	337	
145	336	
146	346	15.8
147	349	
148	351	
149	357	
150	356	
151	355	17.7
152	359	
153	359	
154	368	
155	370	
156	369	23.5
157	376	
158	374	
159	377	
160	378	
161	381	28.3
162	382	
163	386	
164	384	
165	384	
166	387	29.1
167	388	
168	384	
169	387	
170	388	
171	397	28.7
172	397	
173	399	
174	400	
175	401	
176	403	29.5
177	399	
178	398	
179	401	
180	394	
181	398	29.5
182	389	
183	388	
184	399	
185	402	
186	401	29.5
187	401	
188	400	
189	398	
190	401	
191	402	29.5
192	403	
193	405	
194	406	
195	417	
196	417	29.5
197	419	
198	415	
199	413	
200	415	
201	434	29.5
202	438	
203	465	
204	464	
205	468	
206	448	29.2
