x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	10	
5	10	
6	10	
7	14	
8	17	
9	28	
10	28	
11	29	
12	29	
13	29	
14	29	
15	30	
16	30	
17	32	
18	33	
19	34	
20	34	
21	38	
22	44	
23	46	
24	52	
25	63	
26	64	
27	74	
28	77	
29	78	
30	79	
31	79	
32	95	
33	95	
34	95	
35	96	
36	96	
37	101	
38	101	
39	107	
40	109	
41	111	
42	112	
43	112	
44	112	
45	112	
46	112	
47	112	
48	112	
49	113	
50	114	
51	114	
52	115	
53	119	
54	121	
55	121	
56	126	
57	126	
58	126	
59	127	
60	128	
61	129	
62	130	
63	135	
64	136	
65	136	
66	140	
67	140	
68	143	
69	145	
70	146	
71	149	32.29
72	149	
73	150	
74	152	
75	151	
76	151	33.2
77	151	
78	154	
79	154	
80	158	
81	157	41.9
82	159	
83	163	
84	163	
85	164	
86	164	41.9
87	165	
88	167	
89	168	
90	170	
91	169	41.9
92	172	
93	173	
94	175	
95	176	
96	176	44.4
97	177	
98	180	
99	184	
100	186	
101	184	42.7
102	187	
103	190	
104	211	
105	212	
106	214	42.7
107	213	
108	214	
109	223	
110	226	
111	227	41.7
112	224	
113	226	
114	231	
115	240	
116	240	41.7
117	241	
118	234	
119	232	
120	229	
121	229	41.12
122	232	
123	234	
124	234	
125	232	
126	240	44
127	249	
128	250	
129	250	
130	248	
131	249	32.1
132	249	
133	249	
134	245	
135	246	
136	254	32.1
137	256	
138	259	
139	257	
140	257	
141	258	36.1
142	266	
143	268	
144	265	
145	258	
146	259	30.6
147	258	
148	259	
149	259	
150	256	
151	250	23.52
152	251	
153	254	
154	256	
155	255	
156	258	15.7
157	267	
158	271	
159	272	
160	287	
161	300	16.5
162	301	
163	304	
164	305	
165	307	
166	305	21.99
167	309	
168	311	
169	308	
170	314	
171	311	17.71
172	311	
173	311	
174	312	
175	316	
176	319	17.71
177	320	
178	325	
179	315	
180	317	
181	320	17.61
182	320	
183	323	
184	322	
185	326	
186	340	23.69
187	341	
188	345	
189	342	
190	340	
191	342	25.09
192	340	
193	339	
194	341	
195	353	
196	361	25.09
197	367	
198	364	
199	364	
200	365	
201	354	26.79
202	354	
203	357	
204	355	
205	357	
206	355	26.79
