x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	13	
5	13	
6	13	
7	13	
8	13	
9	13	
10	13	
11	13	
12	13	
13	13	
14	13	
15	13	
16	15	
17	15	
18	15	
19	16	
20	17	
21	17	
22	17	
23	17	
24	20	
25	20	
26	20	
27	20	
28	20	
29	20	
30	20	
31	20	
32	20	
33	20	
34	20	
35	20	
36	20	
37	20	
38	20	
39	21	
40	21	
41	21	
42	20	
43	20	
44	20	
45	21	
46	21	
47	21	
48	21	
49	21	
50	21	
51	21	
52	21	
53	21	
54	14	
55	12	
56	11	
57	11	
58	22	
59	21	
60	15	
61	32	
62	34	
63	37	
64	37	
65	43	
66	45	
67	45	
68	45	
69	48	
70	49	
71	52	48.6
72	52	
73	52	
74	54	
75	56	
76	69	40.2
77	71	
78	71	
79	72	
80	73	
81	73	35.6
82	73	
83	74	
84	76	
85	76	
86	80	36.5
87	80	
88	80	
89	81	
90	81	
91	81	30.1
92	82	
93	83	
94	83	
95	83	
96	83	25.2
97	85	
98	84	
99	84	
100	85	
101	84	19.1
102	84	
103	84	
104	85	
105	87	
106	90	20.9
107	91	
108	88	
109	89	
110	88	
111	97	22.7
112	97	
113	96	
114	96	
115	98	
116	101	22.6
117	101	
118	101	
119	100	
120	99	
121	103	26.7
122	104	
123	110	
124	110	
125	111	
126	112	27.4
127	113	
128	113	
129	115	
130	116	
131	117	26.6
132	117	
133	117	
134	118	
135	121	
136	122	26.6
137	123	
138	123	
139	122	
140	126	
141	125	26.6
142	127	
143	127	
144	125	
145	126	
146	125	26.6
147	124	
148	124	
149	122	
150	124	
151	124	25.4
152	125	
153	126	
154	125	
155	126	
156	132	25.7
157	133	
158	132	
159	133	
160	133	
161	134	32.9
162	132	
163	135	
164	135	
165	138	
166	139	32.5
167	138	
168	143	
169	143	
170	143	
171	142	37.9
172	143	
173	142	
174	142	
175	144	
176	145	37.9
177	143	
178	144	
179	144	
180	146	
181	147	38.7
182	145	
183	149	
184	148	
185	150	
186	150	38.7
187	151	
188	150	
189	149	
190	150	
191	151	38.7
192	151	
193	152	
194	148	
195	141	
196	141	38.3
197	142	
198	141	
199	142	
200	141	
201	142	35.5
202	143	
203	144	
204	145	
205	145	
