x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	3	
5	3	
6	8	
7	9	
8	10	
9	10	
10	10	
11	10	
12	11	
13	11	
14	11	
15	11	
16	12	
17	12	
18	12	
19	12	
20	12	
21	13	
22	18	
23	18	
24	21	
25	21	
26	21	
27	21	
28	21	
29	21	
30	21	
31	21	
32	21	
33	21	
34	21	
35	21	
36	22	
37	22	
38	23	
39	26	
40	26	
41	26	
42	26	
43	26	
44	27	
45	27	
46	27	
47	27	
48	27	
49	27	
50	28	
51	29	
52	29	
53	31	
54	31	
55	32	
56	32	
57	32	
58	32	
59	32	
60	33	
61	33	
62	33	
63	34	
64	35	
65	36	
66	36	
67	36	
68	37	
69	37	
70	37	
71	37	19.56
72	37	
73	37	
74	37	
75	36	
76	36	15.34
77	36	
78	36	
79	37	
80	37	
81	36	19.2
82	36	
83	35	
84	36	
85	36	
86	36	21.9
87	36	
88	37	
89	36	
90	37	
91	37	22.6
92	37	
93	38	
94	38	
95	38	
96	39	22.6
97	39	
98	39	
99	40	
100	40	
101	40	22.6
102	41	
103	42	
104	42	
105	41	
106	41	22.6
107	41	
108	43	
109	45	
110	46	
111	46	22.3
112	46	
113	47	
114	47	
115	45	
116	45	22.3
117	45	
118	47	
119	47	
120	47	
121	47	24.9
122	49	
123	52	
124	54	
125	54	
126	54	26.93
127	56	
128	56	
129	56	
130	57	
131	56	26.93
132	56	
133	59	
134	59	
135	58	
136	58	29.69
137	59	
138	59	
139	58	
140	59	
141	60	35.6
142	65	
143	65	
144	65	
145	66	
146	66	46.4
147	63	
148	64	
149	64	
150	64	
151	64	40.2
152	65	
153	67	
154	76	
155	77	
156	77	40.2
157	79	
158	79	
159	79	
160	79	
161	80	31
162	76	
163	76	
164	77	
165	79	
166	81	42.6
167	80	
168	80	
169	86	
170	86	
171	88	42.3
172	88	
173	88	
174	89	
175	89	
176	88	37.5
177	88	
178	88	
179	89	
180	90	
181	90	34.2
182	91	
183	91	
184	94	
185	93	
186	93	36.8
187	92	
188	91	
189	91	
190	90	
191	89	35.7
192	89	
193	92	
194	94	
195	94	
196	95	32.6
197	95	
198	95	
199	97	
200	98	
201	99	28.89
202	98	
203	99	
204	100	
205	100	
206	99	23.3
