x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	19	
5	21	
6	21	
7	26	
8	30	
9	35	
10	37	
11	37	
12	37	
13	41	
14	41	
15	42	
16	42	
17	42	
18	44	
19	44	
20	44	
21	46	
22	46	
23	55	
24	58	
25	74	
26	74	
27	75	
28	79	
29	79	
30	79	
31	79	
32	79	
33	82	
34	82	
35	84	
36	85	
37	85	
38	86	
39	90	
40	91	
41	92	
42	96	
43	114	
44	115	
45	115	
46	119	
47	122	
48	124	
49	124	
50	130	
51	142	
52	147	
53	150	
54	150	
55	156	
56	156	
57	167	
58	167	
59	168	
60	179	
61	180	
62	182	
63	182	
64	182	
65	184	
66	186	
67	195	
68	211	
69	212	
70	213	
71	215	19.61
72	217	
73	217	
74	219	
75	221	
76	225	14.7
77	224	
78	226	
79	225	
80	229	
81	231	11.4
82	237	
83	239	
84	246	
85	248	
86	248	10.91
87	248	
88	245	
89	247	
90	248	
91	251	14.61
92	249	
93	246	
94	250	
95	257	
96	259	11.21
97	260	
98	260	
99	264	
100	268	
101	270	15.81
102	265	
103	266	
104	266	
105	268	
106	270	18.2
107	265	
108	265	
109	270	
110	280	
111	280	19.8
112	286	
113	285	
114	302	
115	304	
116	306	14.79
117	310	
118	309	
119	315	
120	316	
121	316	16.25
122	325	
123	326	
124	327	
125	328	
126	331	21.25
127	331	
128	328	
129	330	
130	325	
131	328	17.03
132	324	
133	321	
134	325	
135	333	
136	335	28.15
137	336	
138	331	
139	336	
140	354	
141	355	32.65
142	354	
143	355	
144	369	
145	369	
146	371	40.11
147	369	
148	370	
149	376	
150	381	
151	381	18.6
152	382	
153	391	
154	391	
155	391	
156	374	21.8
157	370	
158	380	
159	382	
160	385	
161	386	20.07
162	389	
163	403	
164	403	
165	403	
166	396	16.47
167	397	
168	406	
169	399	
170	401	
171	409	16.47
172	413	
173	416	
174	421	
175	424	
176	424	31.86
177	432	
178	430	
179	432	
180	433	
181	433	33.64
182	435	
183	431	
184	426	
185	423	
186	423	36.24
187	430	
188	428	
189	429	
190	426	
191	428	36.24
192	437	
193	437	
194	436	
195	437	
196	439	22.6
197	441	
198	438	
199	435	
200	446	
201	449	29.8
202	451	
203	437	
204	439	
205	443	
206	447	38
