x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	0	
5	1	
6	1	
7	3	
8	3	
9	3	
10	3	
11	3	
12	3	
13	3	
14	4	
15	4	
16	4	
17	4	
18	4	
19	4	
20	4	
21	4	
22	5	
23	5	
24	6	
25	6	
26	6	
27	8	
28	8	
29	8	
30	9	
31	9	
32	9	
33	11	
34	11	
35	11	
36	11	
37	11	
38	11	
39	11	
40	11	
41	11	
42	11	
43	11	
44	11	
45	11	
46	11	
47	11	
48	11	
49	13	
50	13	
51	13	
52	14	
53	17	
54	17	
55	18	
56	20	
57	21	
58	21	
59	21	
60	22	
61	25	
62	26	
63	26	
64	26	
65	31	
66	31	
67	31	
68	32	
69	33	
70	33	
71	33	25.9
72	33	
73	33	
74	33	
75	35	
76	33	22.31
77	34	
78	36	
79	39	
80	39	
81	39	15.9
82	40	
83	40	
84	44	
85	44	
86	44	19
87	45	
88	44	
89	46	
90	46	
91	46	21.9
92	46	
93	47	
94	47	
95	48	
96	49	21.9
97	50	
98	49	
99	49	
100	49	
101	50	21.9
102	49	
103	50	
104	51	
105	52	
106	54	21.9
107	57	
108	57	
109	57	
110	57	
111	62	21.9
112	63	
113	64	
114	64	
115	64	
116	64	23.2
117	68	
118	69	
119	69	
120	69	
121	70	24.2
122	69	
123	70	
124	74	
125	74	
126	75	24.2
127	76	
128	79	
129	82	
130	82	
131	83	24.2
132	83	
133	82	
134	85	
135	83	
136	83	43.2
137	84	
138	84	
139	84	
140	84	
141	84	41
142	85	
143	85	
144	87	
145	87	
146	87	37.8
147	89	
148	89	
149	89	
150	91	
151	91	46.7
152	92	
153	93	
154	93	
155	100	
156	96	37.3
157	98	
158	101	
159	100	
160	102	
161	101	40.1
162	102	
163	101	
164	101	
165	101	
166	101	33.8
167	101	
168	102	
169	102	
170	105	
171	105	27.9
172	106	
173	106	
174	106	
175	105	
176	104	30.6
177	104	
178	104	
179	104	
180	104	
181	104	35.2
182	107	
183	107	
184	107	
185	108	
186	107	32.1
187	107	
188	103	
189	105	
190	105	
191	105	38.5
192	104	
193	104	
194	104	
195	104	
196	104	36.7
197	105	
198	104	
199	104	
200	106	
201	106	35.5
202	103	
203	104	
204	103	
205	104	
206	105	35.5
