x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	1	
6	1	
7	3	
8	3	
9	5	
10	5	
11	5	
12	5	
13	5	
14	5	
15	5	
16	5	
17	5	
18	5	
19	5	
20	5	
21	6	
22	14	
23	17	
24	22	
25	22	
26	22	
27	23	
28	23	
29	23	
30	23	
31	23	
32	24	
33	25	
34	25	
35	25	
36	25	
37	31	
38	31	
39	31	
40	31	
41	31	
42	33	
43	33	
44	35	
45	35	
46	39	
47	41	
48	41	
49	41	
50	41	
51	42	
52	42	
53	45	
54	46	
55	46	
56	46	
57	46	
58	46	
59	47	
60	47	
61	48	
62	50	
63	52	
64	53	
65	53	
66	54	
67	54	
68	56	
69	58	
70	58	
71	58	17.9
72	59	
73	59	
74	59	
75	59	
76	59	6.7
77	59	
78	61	
79	62	
80	61	
81	61	9.7
82	62	
83	63	
84	63	
85	63	
86	63	1.9
87	64	
88	67	
89	67	
90	67	
91	67	5.6
92	66	
93	66	
94	67	
95	71	
96	72	17.8
97	71	
98	73	
99	73	
100	73	
101	73	20.8
102	73	
103	72	
104	73	
105	72	
106	71	20.8
107	73	
108	73	
109	75	
110	75	
111	76	22.83
112	77	
113	76	
114	76	
115	76	
116	79	23.6
117	79	
118	80	
119	77	
120	77	
121	75	28.7
122	75	
123	75	
124	84	
125	85	
126	86	29.2
127	86	
128	87	
129	85	
130	85	
131	83	29.2
132	84	
133	83	
134	86	
135	86	
136	90	29.2
137	84	
138	83	
139	85	
140	85	
141	85	29.2
142	85	
143	85	
144	85	
145	85	
146	85	28.7
147	88	
148	88	
149	89	
150	87	
151	87	29.4
152	87	
153	88	
154	88	
155	86	
156	86	29.5
157	86	
158	88	
159	88	
160	93	
161	93	38.3
162	93	
163	94	
164	94	
165	91	
166	92	25.5
167	91	
168	91	
169	89	
170	87	
171	87	24
172	92	
173	96	
174	93	
175	93	
176	89	24
177	90	
178	91	
179	93	
180	96	
181	95	35.1
182	98	
183	101	
184	102	
185	105	
186	107	35.2
187	107	
188	108	
189	108	
190	111	
191	115	35.2
192	116	
193	125	
194	124	
195	124	
196	127	32.5
197	128	
198	128	
199	128	
200	128	
201	126	29
202	127	
203	127	
204	127	
205	128	
206	128	30
207	133	
