x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	5	
5	5	
6	5	
7	5	
8	6	
9	19	
10	23	
11	25	
12	29	
13	29	
14	30	
15	30	
16	30	
17	30	
18	31	
19	31	
20	31	
21	41	
22	69	
23	91	
24	92	
25	119	
26	120	
27	121	
28	133	
29	134	
30	138	
31	138	
32	141	
33	150	
34	150	
35	150	
36	159	
37	161	
38	168	
39	184	
40	185	
41	191	
42	192	
43	192	
44	193	
45	194	
46	198	
47	202	
48	203	
49	209	
50	216	
51	217	
52	218	
53	220	
54	225	
55	226	
56	229	
57	230	
58	230	
59	230	
60	238	
61	242	
62	243	
63	249	
64	250	
65	252	
66	253	
67	254	
68	257	
69	259	
70	261	
71	263	19
72	268	
73	269	
74	290	
75	291	
76	293	22.9
77	293	
78	291	
79	293	
80	293	
81	297	18.4
82	303	
83	314	
84	318	
85	318	
86	317	19.4
87	319	
88	321	
89	323	
90	325	
91	326	19.4
92	327	
93	328	
94	327	
95	326	
96	336	19.4
97	337	
98	342	
99	346	
100	344	
101	342	19.4
102	341	
103	344	
104	343	
105	342	
106	342	19.5
107	345	
108	343	
109	339	
110	340	
111	340	19.5
112	341	
113	339	
114	338	
115	341	
116	340	21
117	338	
118	335	
119	336	
120	303	
121	310	20
122	311	
123	297	
124	299	
125	297	
126	299	23.5
127	301	
128	297	
129	297	
130	300	
131	299	23.3
132	292	
133	289	
134	294	
135	278	
136	275	23.3
137	277	
138	275	
139	285	
140	281	
141	274	29.59
142	290	
143	290	
144	293	
145	281	
146	281	24.6
147	281	
148	281	
149	284	
150	258	
151	257	26.4
152	259	
153	250	
154	250	
155	249	
156	249	25.8
157	254	
158	255	
159	240	
160	241	
161	239	30.2
162	232	
163	232	
164	224	
165	227	
166	238	32.8
167	236	
168	237	
169	237	
170	235	
171	238	25.7
172	238	
173	238	
174	236	
175	235	
176	232	19.3
177	200	
178	198	
179	198	
180	197	
181	195	20.4
182	191	
183	191	
184	193	
185	192	
186	192	20.4
187	192	
188	192	
189	191	
190	192	
191	192	15.1
192	193	
193	194	
194	193	
195	194	
196	192	18.3
197	195	
198	196	
199	206	
200	206	
201	207	15.1
202	205	
203	206	
204	204	
205	202	
206	207	8.7
207	199	
