x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	3	
5	3	
6	5	
7	5	
8	5	
9	5	
10	5	
11	5	
12	5	
13	5	
14	5	
15	6	
16	7	
17	9	
18	15	
19	22	
20	22	
21	22	
22	24	
23	25	
24	25	
25	26	
26	26	
27	28	
28	28	
29	28	
30	28	
31	29	
32	30	
33	32	
34	32	
35	32	
36	32	
37	32	
38	32	
39	32	
40	34	
41	34	
42	38	
43	39	
44	40	
45	40	
46	41	
47	41	
48	49	
49	49	
50	49	
51	55	
52	55	
53	55	
54	56	
55	57	
56	59	
57	59	
58	59	
59	59	
60	59	
61	62	
62	64	
63	66	
64	68	
65	68	
66	69	
67	70	
68	71	
69	71	
70	71	
71	72	26.31
72	72	
73	72	
74	72	
75	73	
76	74	26.31
77	74	
78	75	
79	75	
80	77	
81	77	26.31
82	77	
83	83	
84	85	
85	85	
86	85	28.93
87	85	
88	88	
89	90	
90	92	
91	93	30
92	94	
93	95	
94	95	
95	101	
96	101	30
97	102	
98	109	
99	108	
100	106	
101	106	30
102	106	
103	107	
104	108	
105	108	
106	110	38.21
107	110	
108	109	
109	110	
110	114	
111	115	31.42
112	115	
113	115	
114	114	
115	115	
116	115	39.12
117	116	
118	116	
119	117	
120	118	
121	117	42.01
122	116	
123	125	
124	127	
125	129	
126	130	38.91
127	130	
128	129	
129	122	
130	123	
131	124	30.8
132	124	
133	124	
134	125	
135	125	
136	135	30.8
137	134	
138	134	
139	133	
140	130	
141	132	30.8
142	130	
143	133	
144	134	
145	133	
146	138	30.5
147	139	
148	138	
149	140	
150	139	
151	139	24.62
152	139	
153	139	
154	139	
155	140	
156	139	33.12
157	139	
158	139	
159	142	
160	142	
161	143	28.2
162	143	
163	143	
164	143	
165	141	
166	141	20.27
167	142	
168	142	
169	143	
170	141	
171	140	10.68
172	141	
173	141	
174	141	
175	139	
176	140	9.57
177	139	
178	139	
179	140	
180	139	
181	140	9.57
182	141	
183	141	
184	135	
185	138	
186	137	9.4
187	134	
188	136	
189	139	
190	136	
191	138	12
192	137	
193	137	
194	153	
195	154	
196	155	11.4
197	155	
198	154	
199	156	
200	156	
201	155	12.42
202	156	
203	155	
204	155	
205	156	
206	156	12.42
207	154	
