x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	13	
5	14	
6	14	
7	14	
8	16	
9	19	
10	20	
11	20	
12	20	
13	20	
14	20	
15	21	
16	21	
17	21	
18	21	
19	21	
20	21	
21	27	
22	28	
23	32	
24	37	
25	37	
26	37	
27	37	
28	39	
29	41	
30	41	
31	42	
32	45	
33	46	
34	47	
35	49	
36	50	
37	52	
38	54	
39	55	
40	57	
41	58	
42	58	
43	60	
44	61	
45	70	
46	70	
47	73	
48	74	
49	76	
50	77	
51	81	
52	81	
53	83	
54	83	
55	85	
56	90	
57	91	
58	91	
59	92	
60	93	
61	94	
62	96	
63	98	
64	98	
65	100	
66	100	
67	101	
68	106	
69	109	
70	115	
71	120	19.19
72	120	
73	125	
74	125	
75	125	
76	125	18.59
77	124	
78	127	
79	125	
80	125	
81	130	20.22
82	130	
83	131	
84	136	
85	136	
86	136	20.22
87	136	
88	138	
89	140	
90	140	
91	140	20.22
92	140	
93	141	
94	141	
95	142	
96	142	16.4
97	142	
98	148	
99	149	
100	152	
101	154	23.8
102	155	
103	156	
104	155	
105	156	
106	154	23.8
107	151	
108	155	
109	155	
110	155	
111	160	19.44
112	158	
113	172	
114	183	
115	185	
116	181	13.05
117	181	
118	184	
119	186	
120	186	
121	194	27.56
122	195	
123	196	
124	196	
125	196	
126	198	25.26
127	196	
128	204	
129	206	
130	207	
131	204	27.36
132	206	
133	208	
134	209	
135	210	
136	210	27.36
137	208	
138	217	
139	218	
140	218	
141	218	27.36
142	220	
143	226	
144	224	
145	226	
146	226	28.36
147	226	
148	226	
149	225	
150	228	
151	226	28.16
152	225	
153	228	
154	227	
155	225	
156	225	16.66
157	225	
158	222	
159	222	
160	224	
161	223	17.26
162	221	
163	220	
164	223	
165	221	
166	213	22.8
167	216	
168	215	
169	215	
170	216	
171	219	17.8
172	219	
173	228	
174	227	
175	231	
176	233	17
177	235	
178	231	
179	229	
180	232	
181	233	14.62
182	236	
183	234	
184	235	
185	236	
186	234	21.92
187	239	
188	236	
189	236	
190	237	
191	235	27.4
192	255	
193	262	
194	260	
195	265	
196	265	32.7
197	265	
198	275	
199	276	
200	277	
201	277	34.3
202	275	
203	277	
204	270	
205	270	
206	269	38
