x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	6	
5	6	
6	6	
7	6	
8	7	
9	9	
10	9	
11	9	
12	9	
13	9	
14	9	
15	8	
16	8	
17	8	
18	8	
19	9	
20	9	
21	9	
22	9	
23	12	
24	18	
25	19	
26	19	
27	19	
28	19	
29	20	
30	20	
31	20	
32	20	
33	20	
34	20	
35	20	
36	20	
37	21	
38	22	
39	22	
40	22	
41	22	
42	23	
43	23	
44	23	
45	23	
46	23	
47	23	
48	23	
49	23	
50	23	
51	23	
52	24	
53	24	
54	26	
55	26	
56	26	
57	27	
58	29	
59	29	
60	29	
61	29	
62	29	
63	29	
64	29	
65	29	
66	29	
67	30	
68	30	
69	30	
70	31	
71	31	36.86
72	31	
73	31	
74	31	
75	33	
76	34	22.6
77	34	
78	34	
79	34	
80	35	
81	36	19.5
82	37	
83	39	
84	39	
85	39	
86	38	19.5
87	38	
88	38	
89	37	
90	39	
91	39	16.2
92	39	
93	39	
94	39	
95	41	
96	41	10.3
97	49	
98	49	
99	54	
100	55	
101	53	14
102	53	
103	53	
104	53	
105	56	
106	59	12.1
107	60	
108	60	
109	60	
110	64	
111	64	14.1
112	64	
113	63	
114	64	
115	65	
116	66	14.6
117	66	
118	67	
119	67	
120	65	
121	66	7.8
122	68	
123	71	
124	69	
125	68	
126	69	28.91
127	76	
128	76	
129	78	
130	80	
131	85	30.61
132	85	
133	87	
134	87	
135	89	
136	88	37.11
137	91	
138	91	
139	91	
140	91	
141	95	40.61
142	96	
143	96	
144	95	
145	95	
146	91	40.61
147	92	
148	97	
149	97	
150	97	
151	98	40.61
152	99	
153	102	
154	102	
155	103	
156	103	38.61
157	103	
158	107	
159	107	
160	114	
161	113	38.61
162	113	
163	113	
164	113	
165	115	
166	115	38.61
167	118	
168	117	
169	117	
170	118	
171	118	17.4
172	118	
173	121	
174	120	
175	127	
176	127	26.2
177	124	
178	126	
179	128	
180	127	
181	125	24.33
182	125	
183	127	
184	135	
185	134	
186	134	20.83
187	135	
188	134	
189	139	
190	138	
191	137	19.58
192	137	
193	135	
194	138	
195	138	
196	139	19.18
197	139	
198	139	
199	137	
200	139	
201	138	22.53
202	142	
203	141	
204	141	
205	141	
206	141	14.93
