x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	8	
5	9	
6	9	
7	9	
8	10	
9	10	
10	10	
11	10	
12	10	
13	11	
14	11	
15	11	
16	11	
17	13	
18	13	
19	13	
20	13	
21	13	
22	13	
23	14	
24	14	
25	14	
26	14	
27	14	
28	15	
29	15	
30	15	
31	15	
32	15	
33	17	
34	17	
35	17	
36	17	
37	17	
38	19	
39	19	
40	19	
41	19	
42	19	
43	19	
44	20	
45	20	
46	20	
47	20	
48	20	
49	20	
50	20	
51	20	
52	20	
53	20	
54	20	
55	20	
56	20	
57	25	
58	25	
59	25	
60	26	
61	27	
62	27	
63	27	
64	28	
65	28	
66	29	
67	29	
68	29	
69	30	
70	30	
71	31	24.38
72	32	
73	32	
74	33	
75	33	
76	32	23.84
77	32	
78	32	
79	34	
80	34	
81	34	21.44
82	33	
83	39	
84	39	
85	38	
86	38	26.04
87	40	
88	40	
89	40	
90	42	
91	44	28.04
92	51	
93	52	
94	51	
95	51	
96	51	31.74
97	51	
98	51	
99	52	
100	52	
101	53	28.64
102	55	
103	55	
104	58	
105	58	
106	58	29.44
107	61	
108	66	
109	67	
110	69	
111	69	33.34
112	69	
113	71	
114	71	
115	71	
116	69	23.4
117	70	
118	73	
119	73	
120	73	
121	73	19.2
122	73	
123	77	
124	77	
125	77	
126	78	23.9
127	82	
128	85	
129	86	
130	87	
131	86	23
132	89	
133	89	
134	90	
135	91	
136	90	10.7
137	90	
138	90	
139	91	
140	91	
141	92	15.8
142	96	
143	96	
144	96	
145	96	
146	100	15.8
147	101	
148	102	
149	103	
150	104	
151	104	17.7
152	104	
153	103	
154	107	
155	107	
156	106	23.5
157	107	
158	107	
159	109	
160	109	
161	109	28.3
162	109	
163	110	
164	110	
165	112	
166	112	29.1
167	111	
168	111	
169	113	
170	115	
171	117	28.7
172	116	
173	116	
174	115	
175	115	
176	115	29.5
177	115	
178	119	
179	121	
180	116	
181	118	29.5
182	117	
183	117	
184	122	
185	123	
186	120	29.5
187	120	
188	121	
189	123	
190	126	
191	126	29.5
192	128	
193	129	
194	131	
195	131	
196	131	29.5
197	134	
198	134	
199	136	
200	137	
201	139	29.5
202	141	
203	146	
204	146	
205	147	
206	138	29.2
