x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	13	
5	13	
6	19	
7	19	
8	24	
9	24	
10	24	
11	25	
12	25	
13	28	
14	29	
15	29	
16	29	
17	29	
18	46	
19	46	
20	46	
21	46	
22	47	
23	49	
24	49	
25	49	
26	49	
27	49	
28	49	
29	49	
30	49	
31	50	
32	50	
33	51	
34	51	
35	51	
36	52	
37	52	
38	52	
39	54	
40	54	
41	54	
42	54	
43	54	
44	54	
45	54	
46	54	
47	54	
48	54	
49	45	
50	47	
51	49	
52	49	
53	59	
54	58	
55	63	
56	63	
57	63	
58	65	
59	65	
60	65	
61	65	
62	65	
63	66	
64	66	
65	66	
66	65	
67	65	
68	65	
69	65	
70	65	
71	65	97.4
72	65	
73	66	
74	66	
75	65	
76	65	108.2
77	65	
78	65	
79	66	
80	66	
81	65	99.7
82	63	
83	62	
84	61	
85	57	
86	58	89.7
87	60	
88	60	
89	59	
90	58	
91	40	76.4
92	38	
93	41	
94	42	
95	42	
96	61	63.7
97	62	
98	62	
99	61	
100	63	
101	67	58.76
102	71	
103	71	
104	76	
105	78	
106	78	51.86
107	133	
108	133	
109	136	
110	139	
111	140	42.5
112	139	
113	139	
114	140	
115	144	
116	144	38.5
117	146	
118	146	
119	146	
120	147	
121	147	38.5
122	153	
123	153	
124	155	
125	154	
126	155	28.5
127	156	
128	157	
129	157	
130	159	
131	161	19
132	161	
133	162	
134	163	
135	161	
136	162	23.37
137	163	
138	166	
139	166	
140	162	
141	160	21.57
142	175	
143	175	
144	174	
145	176	
146	174	21.5
147	179	
148	179	
149	177	
150	177	
151	178	23.97
152	186	
153	187	
154	199	
155	198	
156	202	23.97
157	203	
158	205	
159	210	
160	220	
161	222	26.37
162	222	
163	222	
164	224	
165	225	
166	235	23.07
167	236	
168	235	
169	235	
170	234	
171	239	23.37
172	239	
173	240	
174	239	
175	239	
176	241	24.37
177	236	
178	234	
179	234	
180	230	
181	232	36.36
182	234	
183	253	
184	255	
185	252	
186	259	35.04
187	270	
188	270	
189	268	
190	269	
191	271	40.36
192	272	
193	272	
194	273	
195	273	
196	280	37.72
197	283	
198	285	
199	290	
200	290	
201	300	42.87
202	300	
203	304	
204	304	
205	305	
206	307	38.97
