x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	2	
7	2	
8	10	
9	12	
10	12	
11	12	
12	13	
13	13	
14	13	
15	13	
16	13	
17	13	
18	13	
19	13	
20	13	
21	13	
22	14	
23	15	
24	22	
25	23	
26	23	
27	23	
28	24	
29	24	
30	26	
31	26	
32	26	
33	27	
34	27	
35	27	
36	27	
37	27	
38	30	
39	30	
40	30	
41	31	
42	31	
43	32	
44	32	
45	32	
46	33	
47	33	
48	33	
49	33	
50	33	
51	34	
52	34	
53	34	
54	38	
55	38	
56	38	
57	38	
58	39	
59	39	
60	41	
61	41	
62	41	
63	41	
64	41	
65	41	
66	41	
67	42	
68	42	
69	43	
70	44	
71	44	36.86
72	45	
73	45	
74	45	
75	45	
76	46	22.6
77	46	
78	46	
79	46	
80	47	
81	48	19.5
82	48	
83	48	
84	49	
85	50	
86	50	19.5
87	51	
88	51	
89	50	
90	51	
91	51	16.2
92	50	
93	49	
94	49	
95	52	
96	54	12.4
97	63	
98	62	
99	68	
100	68	
101	69	14
102	69	
103	69	
104	72	
105	75	
106	75	12.4
107	76	
108	75	
109	74	
110	72	
111	74	14.1
112	75	
113	75	
114	74	
115	77	
116	77	14.6
117	77	
118	80	
119	80	
120	80	
121	82	13.43
122	82	
123	83	
124	82	
125	85	
126	84	24.83
127	86	
128	86	
129	88	
130	89	
131	89	26.53
132	88	
133	91	
134	93	
135	93	
136	93	33.03
137	94	
138	93	
139	94	
140	95	
141	95	36.53
142	98	
143	98	
144	98	
145	98	
146	98	36.53
147	98	
148	100	
149	100	
150	100	
151	99	36.53
152	101	
153	99	
154	100	
155	100	
156	100	36.53
157	101	
158	105	
159	106	
160	109	
161	106	35.23
162	107	
163	107	
164	105	
165	107	
166	106	35.23
167	106	
168	108	
169	107	
170	110	
171	110	36.96
172	111	
173	113	
174	113	
175	119	
176	119	19.09
177	115	
178	116	
179	118	
180	116	
181	116	19.02
182	113	
183	112	
184	115	
185	115	
186	115	17.83
187	117	
188	115	
189	116	
190	117	
191	117	22.53
192	117	
193	115	
194	119	
195	118	
196	120	19.18
197	120	
198	119	
199	119	
200	122	
201	122	22.53
202	126	
203	128	
204	128	
205	129	
206	129	14.93
