x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	11	
5	11	
6	11	
7	12	
8	12	
9	12	
10	14	
11	15	
12	15	
13	15	
14	15	
15	15	
16	15	
17	15	
18	15	
19	17	
20	20	
21	21	
22	22	
23	23	
24	23	
25	25	
26	25	
27	27	
28	27	
29	27	
30	30	
31	30	
32	31	
33	31	
34	31	
35	32	
36	32	
37	32	
38	32	
39	32	
40	32	
41	32	
42	32	
43	35	
44	35	
45	35	
46	35	
47	35	
48	46	
49	46	
50	46	
51	49	
52	49	
53	50	
54	50	
55	50	
56	50	
57	51	
58	51	
59	51	
60	51	
61	52	
62	54	
63	61	
64	62	
65	63	
66	63	
67	64	
68	65	
69	65	
70	65	
71	65	54.49
72	66	
73	65	
74	65	
75	65	
76	65	42.96
77	65	
78	63	
79	63	
80	65	
81	65	34.69
82	65	
83	65	
84	65	
85	67	
86	69	20.6
87	73	
88	74	
89	75	
90	77	
91	77	16.79
92	78	
93	79	
94	79	
95	79	
96	79	12.21
97	81	
98	80	
99	78	
100	78	
101	79	12.8
102	81	
103	81	
104	80	
105	80	
106	82	14.4
107	84	
108	86	
109	86	
110	86	
111	85	9.1
112	85	
113	88	
114	87	
115	87	
116	85	18.61
117	85	
118	85	
119	86	
120	86	
121	90	28.76
122	89	
123	92	
124	93	
125	92	
126	92	25.7
127	94	
128	95	
129	98	
130	97	
131	97	24.81
132	101	
133	98	
134	98	
135	99	
136	98	28.06
137	99	
138	99	
139	103	
140	106	
141	112	18.86
142	112	
143	111	
144	111	
145	111	
146	112	27.7
147	113	
148	114	
149	113	
150	114	
151	114	24.5
152	115	
153	113	
154	114	
155	114	
156	115	32.2
157	116	
158	117	
159	116	
160	117	
161	116	31.26
162	114	
163	114	
164	115	
165	116	
166	115	25.8
167	114	
168	117	
169	117	
170	116	
171	119	34.9
172	119	
173	119	
174	110	
175	111	
176	113	32.9
177	113	
178	113	
179	113	
180	114	
181	120	28.1
182	122	
183	122	
184	122	
185	121	
186	120	27.7
187	122	
188	121	
189	122	
190	122	
191	126	29.66
192	131	
193	132	
194	133	
195	132	
196	132	24.96
197	133	
198	135	
199	135	
200	140	
201	141	24.96
202	145	
203	145	
204	146	
205	147	
