x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	23	
5	29	
6	30	
7	31	
8	32	
9	32	
10	32	
11	34	
12	34	
13	34	
14	34	
15	34	
16	34	
17	39	
18	39	
19	42	
20	42	
21	43	
22	44	
23	44	
24	51	
25	51	
26	52	
27	52	
28	52	
29	57	
30	57	
31	59	
32	60	
33	60	
34	66	
35	67	
36	67	
37	68	
38	68	
39	68	
40	68	
41	68	
42	69	
43	69	
44	69	
45	69	
46	75	
47	78	
48	81	
49	85	
50	89	
51	89	
52	89	
53	89	
54	89	
55	89	
56	89	
57	90	
58	90	
59	96	
60	97	
61	97	
62	103	
63	105	
64	105	
65	110	
66	112	
67	112	
68	112	
69	112	
70	114	
71	115	43.5
72	121	
73	119	
74	119	
75	119	
76	120	36.9
77	121	
78	123	
79	123	
80	124	
81	133	36.9
82	133	
83	135	
84	131	
85	132	
86	131	38.5
87	134	
88	135	
89	135	
90	136	
91	150	38.5
92	148	
93	150	
94	150	
95	149	
96	148	38.5
97	147	
98	153	
99	162	
100	162	
101	162	37.8
102	164	
103	167	
104	169	
105	171	
106	172	29.4
107	172	
108	176	
109	178	
110	182	
111	182	30.1
112	179	
113	180	
114	184	
115	185	
116	182	33.4
117	182	
118	182	
119	182	
120	186	
121	187	32.8
122	188	
123	190	
124	189	
125	189	
126	190	32.8
127	190	
128	189	
129	190	
130	188	
131	194	32.8
132	193	
133	194	
134	193	
135	196	
136	205	36.7
137	207	
138	208	
139	210	
140	211	
141	211	44
142	211	
143	211	
144	217	
145	216	
146	220	49.3
147	220	
148	220	
149	223	
150	220	
151	221	49.7
152	226	
153	226	
154	227	
155	225	
156	223	43.27
157	227	
158	225	
159	228	
160	227	
161	226	32.7
162	225	
163	226	
164	228	
165	234	
166	233	32.7
167	234	
168	233	
169	239	
170	237	
171	242	29.95
172	239	
173	237	
174	240	
175	244	
176	244	22.77
177	251	
178	251	
179	258	
180	257	
181	251	37.21
182	253	
183	251	
184	252	
185	242	
186	245	21.95
187	248	
188	248	
189	251	
190	256	
191	257	36.31
192	256	
193	255	
194	258	
195	259	
196	259	31.71
197	255	
198	253	
199	254	
200	256	
201	258	31.71
202	256	
203	259	
204	250	
205	249	
206	249	32.61
