x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	12	
5	12	
6	13	
7	13	
8	14	
9	15	
10	19	
11	21	
12	23	
13	23	
14	24	
15	24	
16	24	
17	24	
18	24	
19	25	
20	25	
21	25	
22	27	
23	31	
24	35	
25	35	
26	35	
27	36	
28	37	
29	37	
30	37	
31	37	
32	37	
33	39	
34	39	
35	41	
36	42	
37	43	
38	46	
39	46	
40	47	
41	49	
42	49	
43	51	
44	54	
45	54	
46	56	
47	56	
48	57	
49	57	
50	57	
51	59	
52	60	
53	60	
54	65	
55	65	
56	65	
57	65	
58	65	
59	65	
60	71	
61	74	
62	76	
63	83	
64	98	
65	103	
66	113	
67	114	
68	114	
69	117	
70	119	
71	128	24.38
72	128	
73	128	
74	129	
75	128	
76	133	23.84
77	133	
78	134	
79	144	
80	145	
81	149	21.44
82	148	
83	160	
84	162	
85	163	
86	163	26.04
87	165	
88	166	
89	166	
90	169	
91	172	28.04
92	197	
93	204	
94	204	
95	204	
96	204	31.74
97	209	
98	212	
99	219	
100	226	
101	227	28.64
102	228	
103	228	
104	241	
105	244	
106	248	29.44
107	252	
108	265	
109	286	
110	291	
111	294	29.44
112	302	
113	306	
114	309	
115	313	
116	314	24
117	315	
118	325	
119	327	
120	328	
121	330	21.1
122	332	
123	341	
124	340	
125	343	
126	342	26.5
127	349	
128	360	
129	364	
130	362	
131	362	27.7
132	365	
133	365	
134	374	
135	371	
136	372	13.3
137	374	
138	376	
139	391	
140	389	
141	390	18.4
142	397	
143	397	
144	395	
145	392	
146	408	18.4
147	406	
148	407	
149	414	
150	411	
151	411	20.3
152	418	
153	419	
154	441	
155	444	
156	447	26.1
157	449	
158	449	
159	457	
160	455	
161	460	28.9
162	461	
163	460	
164	457	
165	458	
166	461	29.7
167	459	
168	460	
169	456	
170	459	
171	459	32.5
172	460	
173	472	
174	468	
175	466	
176	467	33.3
177	463	
178	472	
179	469	
180	475	
181	493	33.3
182	490	
183	492	
184	503	
185	503	
186	495	33.3
187	498	
188	495	
189	496	
190	503	
191	501	33.3
192	496	
193	500	
194	502	
195	511	
196	511	33.3
197	512	
198	514	
199	514	
200	512	
201	532	33.3
202	528	
203	548	
204	544	
205	555	
206	545	28.12
