x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	2	
5	2	
6	2	
7	2	
8	2	
9	2	
10	2	
11	2	
12	2	
13	2	
14	2	
15	2	
16	2	
17	4	
18	4	
19	4	
20	4	
21	4	
22	5	
23	5	
24	5	
25	5	
26	5	
27	5	
28	5	
29	5	
30	5	
31	5	
32	5	
33	5	
34	5	
35	5	
36	5	
37	5	
38	5	
39	5	
40	5	
41	5	
42	5	
43	5	
44	6	
45	6	
46	6	
47	6	
48	6	
49	6	
50	6	
51	6	
52	6	
53	6	
54	6	
55	6	
56	6	
57	6	
58	6	
59	6	
60	6	
61	7	
62	8	
63	8	
64	8	
65	8	
66	8	
67	8	
68	8	
69	8	
70	8	
71	8	29
72	8	
73	8	
74	8	
75	8	
76	8	26.5
77	8	
78	8	
79	8	
80	8	
81	8	29
82	8	
83	8	
84	8	
85	8	
86	8	35
87	8	
88	8	
89	8	
90	8	
91	9	36.2
92	9	
93	9	
94	9	
95	9	
96	10	27.9
97	10	
98	9	
99	9	
100	9	
101	9	34.95
102	9	
103	8	
104	8	
105	9	
106	9	28.89
107	9	
108	10	
109	10	
110	10	
111	9	28.89
112	9	
113	9	
114	9	
115	14	
116	14	26.64
117	14	
118	14	
119	14	
120	14	
121	14	21.84
122	14	
123	15	
124	15	
125	15	
126	15	22.84
127	14	
128	15	
129	15	
130	15	
131	15	29.94
132	15	
133	18	
134	18	
135	18	
136	18	25.7
137	18	
138	18	
139	18	
140	18	
141	18	33.3
142	18	
143	18	
144	18	
145	18	
146	18	36.6
147	18	
148	18	
149	18	
150	18	
151	18	36.1
152	18	
153	18	
154	20	
155	20	
156	20	38.1
157	21	
158	21	
159	21	
160	24	
161	24	42.1
162	24	
163	26	
164	26	
165	26	
166	26	42.2
167	26	
168	26	
169	26	
170	26	
171	25	43.2
172	25	
173	25	
174	25	
175	25	
176	24	40.3
177	24	
178	24	
179	24	
180	24	
181	24	40.3
182	24	
183	24	
184	23	
185	24	
186	24	24.74
187	24	
188	24	
189	24	
190	24	
191	24	29.04
192	24	
193	25	
194	25	
195	25	
196	25	36.2
197	26	
198	25	
199	25	
200	25	
201	25	42.5
202	26	
203	26	
204	27	
205	28	
206	27	38.7
207	27	
