x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	9	
5	9	
6	9	
7	10	
8	10	
9	10	
10	10	
11	10	
12	10	
13	10	
14	10	
15	10	
16	10	
17	10	
18	10	
19	17	
20	18	
21	18	
22	19	
23	19	
24	19	
25	20	
26	20	
27	22	
28	22	
29	23	
30	24	
31	24	
32	24	
33	24	
34	24	
35	25	
36	27	
37	27	
38	27	
39	27	
40	27	
41	27	
42	27	
43	27	
44	28	
45	28	
46	28	
47	28	
48	31	
49	31	
50	33	
51	36	
52	36	
53	36	
54	36	
55	36	
56	36	
57	37	
58	38	
59	38	
60	38	
61	39	
62	39	
63	47	
64	47	
65	48	
66	48	
67	48	
68	48	
69	48	
70	48	
71	48	63.29
72	48	
73	48	
74	49	
75	49	
76	50	39.79
77	50	
78	50	
79	50	
80	51	
81	53	44.39
82	53	
83	53	
84	53	
85	55	
86	55	25.89
87	56	
88	56	
89	56	
90	55	
91	53	19.49
92	54	
93	54	
94	53	
95	53	
96	53	15.28
97	55	
98	55	
99	54	
100	54	
101	55	18.15
102	62	
103	61	
104	61	
105	61	
106	65	22.9
107	66	
108	68	
109	68	
110	68	
111	69	23
112	69	
113	75	
114	75	
115	75	
116	73	28.31
117	79	
118	82	
119	82	
120	81	
121	80	26.8
122	80	
123	85	
124	85	
125	85	
126	85	30.1
127	88	
128	89	
129	93	
130	91	
131	91	29.6
132	94	
133	94	
134	95	
135	96	
136	97	32.6
137	97	
138	100	
139	101	
140	108	
141	116	27.3
142	116	
143	117	
144	117	
145	117	
146	117	33.5
147	118	
148	116	
149	117	
150	115	
151	114	32.7
152	113	
153	113	
154	114	
155	113	
156	114	34.83
157	114	
158	115	
159	115	
160	115	
161	115	34
162	115	
163	118	
164	118	
165	118	
166	118	32.23
167	117	
168	118	
169	118	
170	117	
171	117	23.27
172	117	
173	120	
174	119	
175	120	
176	122	21.17
177	123	
178	123	
179	123	
180	123	
181	124	23.79
182	126	
183	128	
184	126	
185	122	
186	122	20.74
187	124	
188	123	
189	123	
190	124	
191	124	34.55
192	130	
193	131	
194	131	
195	132	
196	132	24.15
197	133	
198	133	
199	133	
200	134	
201	135	29.45
202	139	
203	137	
204	137	
205	135	
206	135	29.45
