x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	30	
5	32	
6	54	
7	54	
8	54	
9	54	
10	54	
11	55	
12	56	
13	56	
14	58	
15	73	
16	74	
17	76	
18	77	
19	78	
20	78	
21	80	
22	81	
23	88	
24	88	
25	88	
26	90	
27	90	
28	90	
29	91	
30	93	
31	95	
32	96	
33	97	
34	98	
35	101	
36	102	
37	106	
38	106	
39	110	
40	111	
41	111	
42	118	
43	118	
44	118	
45	118	
46	120	
47	121	
48	121	
49	123	
50	123	
51	129	
52	132	
53	132	
54	133	
55	139	
56	142	
57	142	
58	145	
59	146	
60	148	
61	149	
62	165	
63	175	
64	180	
65	180	
66	190	
67	192	
68	216	
69	218	
70	218	
71	227	31.63
72	227	
73	228	
74	230	
75	233	
76	242	20.73
77	244	
78	247	
79	247	
80	247	
81	247	19.32
82	248	
83	246	
84	247	
85	247	
86	247	29.07
87	248	
88	242	
89	249	
90	254	
91	254	30.37
92	255	
93	256	
94	259	
95	267	
96	270	30.37
97	269	
98	269	
99	271	
100	272	
101	280	30.07
102	287	
103	291	
104	292	
105	296	
106	300	31.94
107	299	
108	302	
109	307	
110	310	
111	315	29.24
112	314	
113	318	
114	319	
115	322	
116	316	29.24
117	316	
118	319	
119	320	
120	323	
121	322	28.94
122	326	
123	333	
124	334	
125	334	
126	333	23.94
127	335	
128	339	
129	340	
130	339	
131	342	18.24
132	345	
133	350	
134	347	
135	351	
136	349	18.24
137	361	
138	360	
139	357	
140	357	
141	356	18.24
142	358	
143	363	
144	364	
145	365	
146	356	22.24
147	363	
148	374	
149	372	
150	374	
151	375	34.73
152	374	
153	393	
154	394	
155	395	
156	394	27.5
157	396	
158	397	
159	396	
160	399	
161	397	25.82
162	395	
163	400	
164	404	
165	399	
166	400	33.7
167	408	
168	413	
169	413	
170	415	
171	415	36.3
172	429	
173	428	
174	430	
175	426	
176	425	33.7
177	434	
178	427	
179	423	
180	421	
181	425	20.51
182	427	
183	433	
184	432	
185	429	
186	424	28.6
187	425	
188	426	
189	415	
190	412	
191	404	23
192	411	
193	409	
194	402	
195	403	
196	401	21.9
197	400	
198	402	
199	402	
200	401	
201	402	25.6
202	395	
203	397	
204	407	
205	409	
206	408	25.6
