x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	5	
5	5	
6	5	
7	5	
8	5	
9	5	
10	5	
11	5	
12	5	
13	5	
14	5	
15	5	
16	5	
17	5	
18	5	
19	5	
20	5	
21	6	
22	9	
23	10	
24	11	
25	11	
26	11	
27	11	
28	11	
29	11	
30	11	
31	11	
32	12	
33	12	
34	13	
35	13	
36	13	
37	14	
38	16	
39	17	
40	17	
41	17	
42	17	
43	17	
44	17	
45	17	
46	17	
47	17	
48	17	
49	17	
50	17	
51	18	
52	18	
53	18	
54	18	
55	18	
56	18	
57	18	
58	18	
59	18	
60	18	
61	18	
62	18	
63	18	
64	18	
65	19	
66	20	
67	20	
68	20	
69	20	
70	21	
71	21	21.08
72	21	
73	21	
74	21	
75	21	
76	21	18.19
77	21	
78	21	
79	22	
80	23	
81	23	17.8
82	23	
83	23	
84	24	
85	24	
86	24	17.8
87	24	
88	25	
89	25	
90	25	
91	25	22.3
92	25	
93	26	
94	26	
95	26	
96	25	15.4
97	25	
98	27	
99	27	
100	27	
101	27	21.2
102	29	
103	28	
104	28	
105	28	
106	28	21.6
107	28	
108	29	
109	31	
110	31	
111	31	21.6
112	31	
113	31	
114	31	
115	29	
116	29	21.6
117	28	
118	29	
119	29	
120	30	
121	30	22.1
122	33	
123	33	
124	32	
125	32	
126	32	25.83
127	31	
128	31	
129	31	
130	31	
131	31	25.83
132	31	
133	31	
134	31	
135	32	
136	32	28.59
137	32	
138	34	
139	35	
140	38	
141	39	34.5
142	41	
143	41	
144	41	
145	41	
146	40	34.5
147	41	
148	40	
149	40	
150	40	
151	40	33.8
152	40	
153	40	
154	43	
155	43	
156	43	32.1
157	43	
158	43	
159	45	
160	45	
161	44	28
162	44	
163	45	
164	45	
165	45	
166	45	24.1
167	47	
168	47	
169	51	
170	51	
171	51	30
172	51	
173	53	
174	53	
175	53	
176	53	40.6
177	54	
178	56	
179	56	
180	57	
181	58	32.5
182	58	
183	61	
184	61	
185	61	
186	61	36.8
187	61	
188	61	
189	62	
190	62	
191	62	37.5
192	61	
193	63	
194	63	
195	63	
196	63	31.09
197	63	
198	63	
199	64	
200	64	
201	64	28.89
202	64	
203	62	
204	63	
205	63	
206	62	23.3
