x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	5	
5	5	
6	5	
7	5	
8	11	
9	12	
10	13	
11	13	
12	13	
13	13	
14	13	
15	13	
16	13	
17	14	
18	14	
19	14	
20	14	
21	14	
22	14	
23	14	
24	23	
25	24	
26	24	
27	24	
28	24	
29	24	
30	25	
31	25	
32	25	
33	27	
34	27	
35	27	
36	27	
37	27	
38	28	
39	28	
40	28	
41	29	
42	29	
43	30	
44	30	
45	31	
46	31	
47	31	
48	32	
49	32	
50	33	
51	34	
52	34	
53	37	
54	39	
55	39	
56	39	
57	39	
58	40	
59	40	
60	40	
61	40	
62	40	
63	40	
64	44	
65	46	
66	46	
67	48	
68	50	
69	51	
70	51	
71	54	36.86
72	56	
73	56	
74	56	
75	58	
76	58	22.6
77	58	
78	58	
79	58	
80	59	
81	59	19.5
82	60	
83	60	
84	60	
85	60	
86	60	19.5
87	56	
88	56	
89	55	
90	57	
91	59	16.2
92	59	
93	60	
94	60	
95	63	
96	63	10.3
97	68	
98	68	
99	76	
100	75	
101	75	14
102	76	
103	76	
104	76	
105	77	
106	77	12.1
107	77	
108	78	
109	78	
110	78	
111	80	14.1
112	80	
113	79	
114	81	
115	83	
116	81	14.6
117	82	
118	82	
119	82	
120	82	
121	83	7.8
122	83	
123	85	
124	84	
125	84	
126	83	28.91
127	86	
128	86	
129	90	
130	90	
131	91	30.61
132	92	
133	93	
134	92	
135	93	
136	93	37.11
137	96	
138	98	
139	98	
140	101	
141	103	40.61
142	104	
143	104	
144	104	
145	105	
146	105	40.61
147	107	
148	107	
149	105	
150	104	
151	103	40.61
152	103	
153	107	
154	107	
155	107	
156	105	38.61
157	105	
158	110	
159	110	
160	115	
161	115	38.61
162	117	
163	118	
164	118	
165	120	
166	119	38.61
167	120	
168	120	
169	119	
170	120	
171	120	17.4
172	124	
173	127	
174	124	
175	127	
176	127	26.2
177	126	
178	128	
179	128	
180	129	
181	128	24.33
182	128	
183	129	
184	133	
185	133	
186	132	20.83
187	134	
188	133	
189	137	
190	139	
191	138	19.58
192	139	
193	138	
194	142	
195	140	
196	139	19.18
197	139	
198	139	
199	140	
200	140	
201	140	22.53
202	142	
203	141	
204	141	
205	142	
206	143	14.93
