x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	3	
6	3	
7	4	
8	4	
9	6	
10	6	
11	11	
12	11	
13	11	
14	11	
15	11	
16	11	
17	11	
18	11	
19	11	
20	11	
21	11	
22	11	
23	19	
24	20	
25	25	
26	27	
27	27	
28	27	
29	27	
30	28	
31	28	
32	28	
33	28	
34	28	
35	28	
36	28	
37	28	
38	29	
39	30	
40	31	
41	32	
42	32	
43	32	
44	33	
45	33	
46	36	
47	36	
48	36	
49	36	
50	36	
51	36	
52	39	
53	52	
54	56	
55	57	
56	57	
57	57	
58	57	
59	57	
60	57	
61	59	
62	59	
63	59	
64	60	
65	61	
66	62	
67	63	
68	63	
69	66	
70	66	
71	66	18.3
72	66	
73	66	
74	68	
75	68	
76	70	20.9
77	72	
78	71	
79	71	
80	71	
81	72	21.1
82	75	
83	75	
84	75	
85	81	
86	84	24.4
87	84	
88	90	
89	92	
90	99	
91	103	25.2
92	103	
93	103	
94	102	
95	104	
96	108	29.9
97	110	
98	110	
99	111	
100	106	
101	104	31.6
102	104	
103	111	
104	113	
105	119	
106	119	31.6
107	120	
108	120	
109	122	
110	138	
111	138	28.3
112	153	
113	154	
114	154	
115	157	
116	160	28.3
117	162	
118	162	
119	162	
120	164	
121	164	29.4
122	169	
123	173	
124	171	
125	175	
126	178	29.4
127	192	
128	191	
129	191	
130	194	
131	194	30.9
132	199	
133	199	
134	201	
135	201	
136	201	29.4
137	203	
138	200	
139	201	
140	202	
141	202	30.9
142	197	
143	196	
144	194	
145	225	
146	225	29.4
147	225	
148	225	
149	227	
150	226	
151	226	29.4
152	227	
153	227	
154	229	
155	248	
156	249	28.3
157	279	
158	279	
159	282	
160	281	
161	280	28.3
162	285	
163	286	
164	289	
165	286	
166	283	23.95
167	288	
168	287	
169	286	
170	290	
171	288	22.75
172	295	
173	295	
174	294	
175	298	
176	298	20
177	303	
178	307	
179	299	
180	300	
181	306	23.63
182	306	
183	307	
184	312	
185	314	
186	315	12.93
187	322	
188	322	
189	318	
190	318	
191	321	12.93
192	306	
193	305	
194	305	
195	307	
196	308	17.13
197	311	
198	313	
199	316	
200	319	
201	317	8.43
202	318	
203	318	
204	317	
205	316	
206	317	14.23
