x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	3	
5	3	
6	7	
7	7	
8	9	
9	9	
10	9	
11	9	
12	10	
13	10	
14	10	
15	10	
16	10	
17	10	
18	10	
19	10	
20	10	
21	10	
22	10	
23	11	
24	11	
25	15	
26	15	
27	16	
28	19	
29	19	
30	19	
31	19	
32	19	
33	20	
34	20	
35	20	
36	22	
37	22	
38	24	
39	26	
40	27	
41	28	
42	27	
43	27	
44	27	
45	28	
46	28	
47	29	
48	31	
49	31	
50	31	
51	31	
52	31	
53	31	
54	32	
55	34	
56	34	
57	34	
58	34	
59	34	
60	35	
61	36	
62	36	
63	36	
64	37	
65	37	
66	39	
67	39	
68	39	
69	40	
70	40	
71	41	16.22
72	41	
73	41	
74	41	
75	41	
76	39	22.9
77	39	
78	39	
79	39	
80	39	
81	39	22.8
82	38	
83	42	
84	44	
85	44	
86	45	22.8
87	44	
88	43	
89	44	
90	45	
91	46	22.8
92	46	
93	46	
94	46	
95	46	
96	47	22.8
97	47	
98	51	
99	52	
100	51	
101	51	22.8
102	53	
103	52	
104	52	
105	53	
106	53	22.9
107	54	
108	54	
109	54	
110	56	
111	57	22.9
112	57	
113	59	
114	58	
115	60	
116	61	24.4
117	60	
118	60	
119	60	
120	59	
121	59	29.4
122	60	
123	58	
124	57	
125	58	
126	60	31.1
127	61	
128	61	
129	61	
130	66	
131	67	27.7
132	67	
133	66	
134	70	
135	68	
136	68	27.7
137	72	
138	72	
139	74	
140	73	
141	74	32.99
142	77	
143	77	
144	79	
145	78	
146	79	33.7
147	80	
148	79	
149	79	
150	77	
151	75	38.4
152	77	
153	76	
154	78	
155	78	
156	77	31.6
157	79	
158	79	
159	77	
160	78	
161	77	34.3
162	77	
163	76	
164	76	
165	79	
166	85	33.9
167	85	
168	86	
169	87	
170	86	
171	88	33.1
172	88	
173	88	
174	88	
175	88	
176	87	22.7
177	87	
178	86	
179	86	
180	86	
181	86	22.3
182	86	
183	85	
184	85	
185	85	
186	85	20.4
187	86	
188	86	
189	85	
190	90	
191	91	15.1
192	93	
193	96	
194	96	
195	97	
196	97	18.3
197	99	
198	101	
199	100	
200	99	
201	100	15.1
202	101	
203	101	
204	101	
205	99	
