x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	2	
6	3	
7	6	
8	7	
9	9	
10	9	
11	10	
12	10	
13	11	
14	11	
15	11	
16	11	
17	14	
18	14	
19	14	
20	14	
21	14	
22	15	
23	21	
24	23	
25	23	
26	23	
27	24	
28	29	
29	30	
30	31	
31	31	
32	31	
33	33	
34	33	
35	33	
36	33	
37	33	
38	33	
39	33	
40	35	
41	36	
42	37	
43	37	
44	37	
45	37	
46	47	
47	47	
48	49	
49	49	
50	49	
51	52	
52	52	
53	54	
54	54	
55	54	
56	54	
57	54	
58	56	
59	58	
60	58	
61	59	
62	59	
63	59	
64	59	
65	59	
66	59	
67	60	
68	60	
69	62	
70	62	
71	64	21.6
72	65	
73	65	
74	65	
75	66	
76	68	20.9
77	68	
78	68	
79	68	
80	68	
81	70	22.1
82	71	
83	72	
84	73	
85	74	
86	77	24.4
87	77	
88	77	
89	79	
90	79	
91	80	23.6
92	80	
93	81	
94	82	
95	84	
96	85	29.9
97	88	
98	93	
99	95	
100	95	
101	96	31.6
102	93	
103	93	
104	95	
105	97	
106	97	31.6
107	97	
108	96	
109	98	
110	104	
111	106	28.3
112	110	
113	109	
114	112	
115	114	
116	114	28.3
117	115	
118	114	
119	114	
120	113	
121	114	29.4
122	117	
123	118	
124	118	
125	118	
126	121	29.4
127	128	
128	130	
129	130	
130	131	
131	131	30.9
132	133	
133	133	
134	136	
135	137	
136	137	29.4
137	138	
138	138	
139	142	
140	141	
141	141	30.9
142	140	
143	140	
144	144	
145	157	
146	156	29.4
147	153	
148	154	
149	155	
150	154	
151	149	29.4
152	149	
153	148	
154	151	
155	152	
156	151	28.3
157	165	
158	165	
159	165	
160	164	
161	164	28.3
162	163	
163	166	
164	166	
165	165	
166	166	23.95
167	169	
168	172	
169	169	
170	168	
171	166	22.75
172	175	
173	176	
174	173	
175	177	
176	179	20
177	180	
178	180	
179	180	
180	180	
181	182	23.63
182	183	
183	184	
184	185	
185	185	
186	188	12.93
187	188	
188	189	
189	187	
190	187	
191	192	12.93
192	189	
193	190	
194	193	
195	196	
196	199	17.13
197	201	
198	202	
199	206	
200	207	
201	208	8.43
202	210	
203	211	
204	210	
205	212	
206	214	14.23
