x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	13	
5	13	
6	13	
7	18	
8	19	
9	37	
10	41	
11	41	
12	41	
13	45	
14	46	
15	46	
16	47	
17	49	
18	50	
19	50	
20	50	
21	56	
22	56	
23	81	
24	114	
25	157	
26	160	
27	162	
28	178	
29	180	
30	192	
31	192	
32	196	
33	205	
34	205	
35	207	
36	212	
37	217	
38	227	
39	227	
40	230	
41	232	
42	235	
43	250	
44	253	
45	254	
46	263	
47	263	
48	265	
49	267	
50	270	
51	291	
52	306	
53	315	
54	319	
55	329	
56	333	
57	352	
58	353	
59	356	
60	358	
61	358	
62	365	
63	365	
64	371	
65	372	
66	378	
67	388	
68	392	
69	395	
70	403	
71	405	23.5
72	412	
73	414	
74	418	
75	430	
76	433	19.2
77	445	
78	450	
79	453	
80	456	
81	458	18.3
82	461	
83	463	
84	465	
85	469	
86	490	18.3
87	490	
88	488	
89	487	
90	488	
91	498	22.95
92	496	
93	504	
94	504	
95	516	
96	517	22.95
97	523	
98	523	
99	527	
100	532	
101	532	22.95
102	529	
103	539	
104	542	
105	538	
106	540	26.25
107	575	
108	589	
109	605	
110	604	
111	608	12.9
112	614	
113	611	
114	618	
115	615	
116	620	12.9
117	619	
118	620	
119	626	
120	621	
121	621	17.8
122	623	
123	623	
124	617	
125	615	
126	618	37.85
127	627	
128	629	
129	637	
130	639	
131	640	35.25
132	641	
133	628	
134	631	
135	632	
136	630	41.25
137	642	
138	623	
139	636	
140	668	
141	683	41.25
142	681	
143	667	
144	661	
145	677	
146	683	39.7
147	691	
148	736	
149	731	
150	745	
151	738	42.5
152	741	
153	730	
154	735	
155	736	
156	751	42.5
157	769	
158	766	
159	768	
160	786	
161	796	42.5
162	789	
163	794	
164	794	
165	809	
166	802	42.5
167	811	
168	818	
169	824	
170	861	
171	861	47.2
172	877	
173	886	
174	893	
175	914	
176	919	51.5
177	923	
178	924	
179	935	
180	933	
181	942	47.6
182	941	
183	942	
184	958	
185	969	
186	968	38.2
187	982	
188	990	
189	1000	
190	1012	
191	1004	40.7
192	1019	
193	1022	
194	1025	
195	1022	
196	1022	43.2
197	1036	
198	1040	
199	1044	
200	1026	
201	1022	44.6
202	1039	
203	1041	
