x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	4	
5	4	
6	7	
7	7	
8	7	
9	7	
10	7	
11	8	
12	8	
13	8	
14	8	
15	8	
16	12	
17	12	
18	12	
19	12	
20	12	
21	12	
22	12	
23	12	
24	12	
25	12	
26	12	
27	12	
28	12	
29	12	
30	12	
31	12	
32	12	
33	12	
34	12	
35	12	
36	12	
37	12	
38	12	
39	13	
40	13	
41	13	
42	14	
43	14	
44	14	
45	14	
46	14	
47	14	
48	14	
49	15	
50	15	
51	15	
52	15	
53	16	
54	16	
55	16	
56	16	
57	16	
58	16	
59	16	
60	16	
61	16	
62	16	
63	15	
64	15	
65	15	
66	15	
67	15	
68	15	
69	15	
70	14	
71	13	94.5
72	13	
73	13	
74	13	
75	13	
76	12	99.8
77	12	
78	12	
79	13	
80	13	
81	12	88.1
82	12	
83	11	
84	9	
85	9	
86	9	78
87	12	
88	12	
89	7	
90	12	
91	12	68.2
92	12	
93	13	
94	18	
95	18	
96	18	63.9
97	19	
98	19	
99	20	
100	21	
101	22	58.8
102	24	
103	24	
104	26	
105	33	
106	33	46.1
107	34	
108	44	
109	46	
110	46	
111	46	40
112	46	
113	47	
114	46	
115	50	
116	50	39.4
117	51	
118	51	
119	51	
120	52	
121	51	33.1
122	52	
123	52	
124	52	
125	52	
126	51	24
127	50	
128	50	
129	54	
130	54	
131	57	23
132	57	
133	57	
134	57	
135	57	
136	59	23.1
137	59	
138	59	
139	58	
140	62	
141	62	24.9
142	63	
143	63	
144	63	
145	67	
146	67	22
147	67	
148	68	
149	68	
150	70	
151	72	22
152	77	
153	77	
154	78	
155	78	
156	79	22
157	79	
158	86	
159	88	
160	90	
161	88	23
162	88	
163	88	
164	92	
165	90	
166	90	25.47
167	90	
168	90	
169	91	
170	91	
171	93	25.47
172	99	
173	99	
174	101	
175	99	
176	99	36.06
177	101	
178	99	
179	99	
180	101	
181	107	36.06
182	108	
183	108	
184	108	
185	113	
186	113	37.66
187	112	
188	111	
189	112	
190	112	
191	112	37.46
192	114	
193	115	
194	117	
195	119	
196	118	39.07
197	121	
198	122	
199	124	
200	124	
201	124	41.57
202	126	
203	126	
204	130	
205	131	
206	131	37.67
207	130	
208	128	
209	130	
