x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	9	
5	9	
6	13	
7	13	
8	15	
9	15	
10	15	
11	15	
12	15	
13	17	
14	17	
15	17	
16	17	
17	17	
18	21	
19	21	
20	21	
21	21	
22	21	
23	21	
24	21	
25	21	
26	22	
27	22	
28	23	
29	23	
30	23	
31	23	
32	23	
33	23	
34	23	
35	23	
36	23	
37	23	
38	23	
39	23	
40	23	
41	24	
42	24	
43	24	
44	25	
45	25	
46	26	
47	26	
48	26	
49	26	
50	26	
51	26	
52	26	
53	26	
54	26	
55	29	
56	29	
57	29	
58	29	
59	29	
60	29	
61	29	
62	29	
63	30	
64	30	
65	29	
66	28	
67	29	
68	29	
69	30	
70	30	
71	30	90
72	29	
73	27	
74	25	
75	24	
76	24	100.8
77	24	
78	24	
79	25	
80	25	
81	26	92.3
82	26	
83	26	
84	26	
85	23	
86	18	82.3
87	18	
88	17	
89	24	
90	21	
91	11	72.9
92	22	
93	23	
94	24	
95	24	
96	31	66.45
97	31	
98	31	
99	34	
100	35	
101	37	60.4
102	37	
103	37	
104	37	
105	40	
106	40	53.6
107	48	
108	49	
109	49	
110	54	
111	54	41.6
112	55	
113	55	
114	56	
115	58	
116	57	37.6
117	58	
118	58	
119	59	
120	59	
121	60	37.6
122	61	
123	61	
124	61	
125	64	
126	66	27.6
127	67	
128	67	
129	68	
130	67	
131	66	19
132	65	
133	65	
134	65	
135	65	
136	65	24.9
137	65	
138	67	
139	67	
140	66	
141	66	24.9
142	78	
143	77	
144	77	
145	77	
146	78	24.9
147	80	
148	80	
149	80	
150	80	
151	79	22
152	81	
153	82	
154	89	
155	89	
156	90	20.2
157	91	
158	91	
159	91	
160	94	
161	95	20.2
162	95	
163	94	
164	94	
165	95	
166	97	25.47
167	97	
168	95	
169	96	
170	96	
171	97	25.47
172	97	
173	97	
174	98	
175	98	
176	98	25.47
177	95	
178	96	
179	96	
180	95	
181	95	36.06
182	95	
183	103	
184	104	
185	102	
186	102	33.56
187	107	
188	106	
189	106	
190	105	
191	105	37.56
192	107	
193	111	
194	111	
195	109	
196	110	39.46
197	110	
198	109	
199	114	
200	115	
201	115	41.57
202	116	
203	116	
204	115	
205	115	
206	118	41.57
207	121	
