x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	14	
5	15	
6	15	
7	17	
8	22	
9	28	
10	33	
11	35	
12	37	
13	53	
14	53	
15	55	
16	58	
17	58	
18	61	
19	61	
20	62	
21	64	
22	66	
23	88	
24	92	
25	112	
26	113	
27	113	
28	120	
29	120	
30	124	
31	125	
32	125	
33	131	
34	135	
35	137	
36	140	
37	141	
38	147	
39	147	
40	147	
41	149	
42	152	
43	166	
44	168	
45	169	
46	173	
47	177	
48	179	
49	179	
50	179	
51	183	
52	190	
53	197	
54	199	
55	201	
56	201	
57	206	
58	206	
59	222	
60	227	
61	232	
62	235	
63	236	
64	239	
65	239	
66	244	
67	250	
68	260	
69	266	
70	269	
71	273	15.6
72	274	
73	277	
74	278	
75	292	
76	299	6.9
77	301	
78	305	
79	306	
80	312	
81	312	11.5
82	318	
83	321	
84	324	
85	328	
86	329	6.1
87	329	
88	332	
89	334	
90	333	
91	337	17.57
92	334	
93	333	
94	339	
95	344	
96	348	17.57
97	348	
98	348	
99	353	
100	358	
101	359	17.52
102	354	
103	356	
104	354	
105	354	
106	357	17.52
107	353	
108	355	
109	363	
110	374	
111	379	25.07
112	379	
113	376	
114	390	
115	387	
116	387	27.57
117	393	
118	391	
119	392	
120	392	
121	390	27.57
122	394	
123	396	
124	397	
125	397	
126	402	27.57
127	408	
128	411	
129	415	
130	419	
131	424	27.57
132	425	
133	423	
134	431	
135	439	
136	438	27.57
137	440	
138	430	
139	436	
140	456	
141	457	35.17
142	463	
143	464	
144	461	
145	468	
146	471	42.67
147	468	
148	467	
149	467	
150	473	
151	470	28.06
152	474	
153	475	
154	477	
155	476	
156	477	28.06
157	473	
158	476	
159	493	
160	498	
161	496	34.1
162	494	
163	489	
164	492	
165	492	
166	494	33
167	491	
168	491	
169	486	
170	487	
171	490	33.1
172	503	
173	509	
174	507	
175	503	
176	504	41.1
177	518	
178	524	
179	526	
180	520	
181	521	40.9
182	540	
183	538	
184	536	
185	535	
186	537	29.2
187	552	
188	547	
189	541	
190	533	
191	548	30.69
192	553	
193	554	
194	549	
195	551	
196	554	29.39
197	555	
198	559	
199	552	
200	551	
201	582	27.59
202	578	
203	574	
204	573	
205	577	
206	579	43.4
