x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	34	
5	38	
6	39	
7	53	
8	58	
9	81	
10	85	
11	86	
12	87	
13	94	
14	97	
15	96	
16	99	
17	101	
18	105	
19	105	
20	106	
21	111	
22	113	
23	131	
24	132	
25	163	
26	164	
27	164	
28	175	
29	175	
30	181	
31	181	
32	184	
33	187	
34	188	
35	189	
36	191	
37	192	
38	200	
39	200	
40	203	
41	205	
42	215	
43	226	
44	226	
45	231	
46	238	
47	239	
48	239	
49	239	
50	245	
51	255	
52	264	
53	281	
54	282	
55	291	
56	293	
57	314	
58	314	
59	324	
60	328	
61	330	
62	338	
63	339	
64	342	
65	342	
66	345	
67	357	
68	366	
69	371	
70	375	
71	388	23.5
72	389	
73	391	
74	400	
75	418	
76	426	20.1
77	431	
78	437	
79	436	
80	448	
81	450	16.6
82	451	
83	453	
84	457	
85	478	
86	481	16.6
87	482	
88	482	
89	490	
90	498	
91	502	22.3
92	501	
93	501	
94	503	
95	512	
96	522	22.3
97	521	
98	522	
99	528	
100	527	
101	527	22.3
102	525	
103	546	
104	540	
105	536	
106	543	24.1
107	561	
108	552	
109	564	
110	576	
111	576	24.1
112	582	
113	575	
114	583	
115	611	
116	612	27.2
117	621	
118	624	
119	628	
120	630	
121	632	44.5
122	633	
123	638	
124	639	
125	642	
126	646	45.8
127	644	
128	650	
129	648	
130	648	
131	643	49.4
132	643	
133	651	
134	653	
135	675	
136	682	48.9
137	683	
138	691	
139	695	
140	700	
141	711	48.6
142	712	
143	725	
144	722	
145	722	
146	731	41.3
147	756	
148	773	
149	771	
150	773	
151	771	29.1
152	781	
153	786	
154	793	
155	806	
156	802	30.5
157	813	
158	812	
159	813	
160	814	
161	809	26.7
162	822	
163	815	
164	811	
165	819	
166	822	29.4
167	826	
168	822	
169	812	
170	825	
171	830	22.23
172	828	
173	827	
174	827	
175	835	
176	856	37.5
177	858	
178	851	
179	846	
180	858	
181	858	37.3
182	862	
183	876	
184	878	
185	884	
186	889	29.7
187	888	
188	892	
189	911	
190	904	
191	899	29.96
192	897	
193	895	
194	898	
195	905	
196	908	32.96
197	909	
198	904	
199	916	
200	920	
201	921	30
202	920	
203	915	
204	930	
205	932	
206	930	32.1
