x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	11	
5	12	
6	12	
7	14	
8	18	
9	31	
10	33	
11	33	
12	33	
13	34	
14	34	
15	34	
16	34	
17	34	
18	34	
19	34	
20	34	
21	34	
22	34	
23	34	
24	37	
25	38	
26	38	
27	39	
28	39	
29	39	
30	39	
31	40	
32	40	
33	42	
34	42	
35	43	
36	43	
37	47	
38	51	
39	53	
40	53	
41	54	
42	55	
43	55	
44	55	
45	55	
46	58	
47	59	
48	59	
49	59	
50	59	
51	59	
52	62	
53	66	
54	68	
55	69	
56	69	
57	71	
58	73	
59	74	
60	74	
61	74	
62	75	
63	75	
64	76	
65	76	
66	77	
67	82	
68	85	
69	86	
70	86	
71	87	25.31
72	91	
73	94	
74	96	
75	96	
76	97	25.44
77	97	
78	97	
79	97	
80	98	
81	97	16.64
82	98	
83	97	
84	100	
85	102	
86	104	20.97
87	105	
88	104	
89	104	
90	109	
91	116	19.97
92	119	
93	125	
94	126	
95	130	
96	132	20.27
97	137	
98	149	
99	150	
100	155	
101	167	24.95
102	168	
103	181	
104	181	
105	182	
106	181	19.27
107	182	
108	182	
109	182	
110	184	
111	188	21.56
112	189	
113	194	
114	197	
115	200	
116	200	13.44
117	202	
118	204	
119	207	
120	206	
121	205	19.27
122	207	
123	209	
124	210	
125	220	
126	223	24.51
127	224	
128	225	
129	225	
130	240	
131	239	19.6
132	240	
133	239	
134	239	
135	241	
136	241	16.6
137	252	
138	254	
139	256	
140	260	
141	261	16.6
142	261	
143	265	
144	265	
145	270	
146	270	16.6
147	269	
148	269	
149	271	
150	274	
151	274	27
152	273	
153	274	
154	274	
155	276	
156	277	23
157	277	
158	277	
159	277	
160	276	
161	280	26.7
162	282	
163	282	
164	284	
165	281	
166	282	19.44
167	289	
168	291	
169	292	
170	292	
171	294	23.62
172	297	
173	299	
174	298	
175	294	
176	291	23.62
177	291	
178	290	
179	289	
180	286	
181	279	21.62
182	281	
183	286	
184	286	
185	287	
186	287	30.8
187	284	
188	284	
189	283	
190	290	
191	289	30.8
192	295	
193	299	
194	300	
195	296	
196	295	20.92
197	286	
198	289	
199	275	
200	274	
201	274	20.92
202	270	
203	267	
204	266	
205	265	
206	267	21.6
