x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	5	
5	6	
6	6	
7	6	
8	7	
9	12	
10	14	
11	14	
12	14	
13	14	
14	15	
15	15	
16	15	
17	15	
18	19	
19	19	
20	19	
21	29	
22	29	
23	30	
24	31	
25	37	
26	40	
27	40	
28	45	
29	45	
30	45	
31	45	
32	45	
33	46	
34	46	
35	48	
36	50	
37	50	
38	53	
39	54	
40	54	
41	55	
42	55	
43	60	
44	60	
45	62	
46	64	
47	64	
48	64	
49	65	
50	65	
51	71	
52	71	
53	72	
54	72	
55	79	
56	79	
57	82	
58	82	
59	83	
60	84	
61	85	
62	86	
63	88	
64	89	
65	89	
66	89	
67	92	
68	94	
69	94	
70	97	
71	101	16.9
72	101	
73	105	
74	105	
75	106	
76	106	15.69
77	108	
78	114	
79	115	
80	121	
81	123	5
82	122	
83	125	
84	128	
85	130	
86	130	10.11
87	130	
88	130	
89	139	
90	139	
91	140	16.9
92	142	
93	143	
94	147	
95	149	
96	149	16.9
97	148	
98	148	
99	156	
100	156	
101	156	16.4
102	150	
103	150	
104	150	
105	151	
106	159	16.4
107	156	
108	155	
109	154	
110	158	
111	158	17.5
112	159	
113	159	
114	158	
115	154	
116	153	23.9
117	156	
118	155	
119	156	
120	154	
121	154	23.9
122	155	
123	156	
124	158	
125	160	
126	161	28.5
127	161	
128	163	
129	166	
130	166	
131	167	19.3
132	166	
133	170	
134	169	
135	171	
136	172	26.05
137	173	
138	170	
139	170	
140	173	
141	173	38.65
142	173	
143	173	
144	182	
145	184	
146	184	45.55
147	184	
148	184	
149	184	
150	185	
151	180	39.2
152	181	
153	185	
154	186	
155	186	
156	190	39.2
157	189	
158	190	
159	194	
160	194	
161	195	42
162	191	
163	194	
164	200	
165	200	
166	197	42
167	192	
168	198	
169	195	
170	195	
171	195	42
172	194	
173	198	
174	199	
175	199	
176	201	50.1
177	204	
178	205	
179	205	
180	208	
181	206	49.8
182	212	
183	207	
184	206	
185	206	
186	207	54.1
187	210	
188	201	
189	200	
190	202	
191	203	48.2
192	207	
193	207	
194	203	
195	201	
196	201	46.3
197	201	
198	199	
199	198	
200	203	
201	205	30.8
202	206	
203	207	
204	208	
205	209	
206	215	36.4
207	217	
