x	coverage	secondary_structure
1	0	
2	0	
3	0	
4	1	
5	1	
6	3	
7	3	
8	3	
9	4	
10	5	
11	5	
12	5	
13	5	
14	5	
15	5	
16	5	
17	5	
18	5	
19	5	
20	5	
21	5	
22	5	
23	8	
24	8	
25	10	
26	10	
27	11	
28	12	
29	12	
30	13	
31	13	
32	13	
33	14	
34	14	
35	15	
36	15	
37	15	
38	18	
39	19	
40	19	
41	19	
42	19	
43	20	
44	20	
45	20	
46	20	
47	20	
48	20	
49	20	
50	25	
51	25	
52	25	
53	26	
54	26	
55	25	
56	26	
57	26	
58	27	
59	27	
60	27	
61	29	
62	29	
63	29	
64	30	
65	31	
66	33	
67	33	
68	34	
69	35	
70	35	
71	36	35.39
72	36	
73	37	
74	37	
75	37	
76	39	31
77	39	
78	40	
79	41	
80	41	
81	41	26.8
82	41	
83	41	
84	43	
85	44	
86	44	26.8
87	46	
88	47	
89	47	
90	48	
91	48	29.09
92	48	
93	48	
94	49	
95	52	
96	52	29.09
97	55	
98	56	
99	56	
100	55	
101	55	29.09
102	57	
103	58	
104	59	
105	60	
106	60	26.47
107	64	
108	64	
109	66	
110	66	
111	65	26.47
112	69	
113	69	
114	69	
115	69	
116	69	26.47
117	70	
118	71	
119	69	
120	69	
121	69	26.47
122	72	
123	72	
124	74	
125	76	
126	75	26.47
127	78	
128	77	
129	78	
130	79	
131	79	26.55
132	78	
133	78	
134	78	
135	79	
136	81	29.75
137	84	
138	85	
139	85	
140	86	
141	86	29.6
142	86	
143	86	
144	87	
145	89	
146	89	40.9
147	91	
148	90	
149	90	
150	91	
151	93	43
152	93	
153	92	
154	91	
155	91	
156	100	40.4
157	100	
158	103	
159	104	
160	104	
161	113	29.8
162	112	
163	113	
164	117	
165	118	
166	120	18.1
167	118	
168	119	
169	120	
170	120	
171	122	20.5
172	123	
173	125	
174	124	
175	124	
176	127	25.31
177	127	
178	129	
179	130	
180	131	
181	130	29.41
182	130	
183	134	
184	132	
185	131	
186	130	37.85
187	130	
188	132	
189	130	
190	130	
191	128	31.95
192	128	
193	128	
194	127	
195	127	
196	126	39.85
197	126	
198	130	
199	130	
200	130	
201	129	35.65
202	128	
203	131	
204	131	
205	132	
206	133	35.65
